episode,return,return_per_step,economic_cost_mean,economic_reward_mean,projection_penalty_mean,mapping_penalty_mean,feasible_action_mapping_rate,residual_feasible_scale_mean,residual_feasible_scale_min,residual_requested_norm_mean,residual_applied_norm_mean,residual_execution_ratio_mean,move_penalty_mean,safety_penalty_mean,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_minimum_residual_authority,theta_rpi_area_change_percent,robust_refinement_iterations,robust_refinement_uncovered_count,robust_refinement_max_excess,robust_refinement_relative_rpi_change,robust_region_search_attempts,last_feasible_scale,first_infeasible_scale,first_feasible_scale,minimum_certified_scale,maximum_certified_scale,last_lower_infeasible_scale,first_upper_infeasible_scale,robust_region_residual_hull_vertices,robust_region_max_sample_residual_norm,self_consistency_S_plus_Z_passed,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_paper2016_sac_improvement_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
288,-1783.618310766557,-5.945394369221857,6849.359082470006,-2.1453943459308413,0.0,0.0,0.0,0.05591738970865025,0.04999999999999994,0.13263969287086982,0.007389805886146147,0.05591738970865025,2.3291016274533713e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9861142793894534,0.04033442959189415,-2.1479907035827637,1.0357977449893951,117.87255096435547,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
289,-1301.0734337451604,-4.336911445817202,6767.662475855795,-1.7369113128598024,0.0,0.0,0.0,0.05584877799526811,0.04999999999999994,0.12557448447813405,0.006997429065721118,0.05584877799526811,1.3295739864966223e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9894452683884218,0.03991534560918808,-1.7770317792892456,1.4162554144859314,98.82797241210938,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
290,-1783.5617711301797,-5.945205903767266,6849.321388926709,-2.1452058782143806,0.0,0.0,0.0,0.05592093465058275,0.04999999999999994,0.13267557175050604,0.007406585312880902,0.05592093465058274,2.555288673492172e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860912883483318,0.03869801387190819,-2.235046863555908,1.536797285079956,90.88017272949219,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1436.8062090798392,-4.789354030266131,6724.774580101433,6725.49674785207,6724.774580101433,0.010737760758985552,0.010737760758985552,-0.9982264002836705,6318.3204588683075
291,-1226.2622094918747,-4.087540698306249,6557.66005665397,-0.6868992168506594,0.0,0.0,0.0,0.055885959127310265,0.04999999999999994,0.06645261248310748,0.0037512613435282966,0.05588595912731025,7.359971628402975e-08,3.400641407855875,0.0,0.0,3.2070392793768105e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.031017926813587,0.038809601217508316,-2.051018238067627,1.5076572895050049,91.66014099121094,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
292,-1783.5682737090563,-5.945227579030187,6849.32572221525,-2.145227544657063,0.0,0.0,0.0,0.05592073103749244,0.04999999999999994,0.13178243497235048,0.0073505660555638905,0.05592073103749244,3.437311693569097e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.986098945502095,0.03813231736421585,-2.085358142852783,1.7425522804260254,116.02964782714844,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
293,-1300.4861386862292,-4.3349537956207636,6767.270936855685,-1.7349536178592366,0.0,0.0,0.0,0.05585567729203195,0.04999999999999994,0.12112932410526502,0.006752516374166307,0.05585567729203195,1.7776152691244512e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9894311261348322,0.03780093789100647,-2.2332448959350586,1.525754988193512,109.85895538330078,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
294,-1226.8390342385105,-4.089463447461702,6558.045153594537,-0.6888247015534958,0.0,0.0,0.0,0.05588381383965065,0.04999999999999994,0.061302080456481035,0.003457805990703038,0.055883813839650645,6.574102448695869e-08,3.400638680167178,0.0,0.0,3.193400835889002e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0309519022156426,0.03900904208421707,-2.1261463165283203,0.8227705955505371,119.56700134277344,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
295,-1300.2391972915418,-4.334130657638473,6767.106304128279,-1.7341304542221996,0.0,0.0,0.0,0.05586609036107333,0.04999999999999994,0.12022104614263054,0.006714928761244708,0.055866090361073324,2.034162703454939e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9894065791161378,0.03627544641494751,-1.7645225524902344,0.9445633292198181,98.4408187866211,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1436.7159948709643,-4.789053316236548,6724.7147687980505,6725.49674785207,6724.7147687980505,0.011627082479364798,0.011627082479364798,-0.9980795073898545,6318.3204588683075
296,-1783.6004985914208,-5.945334995304736,6849.347206787438,-2.1453349675180178,0.0,0.0,0.0,0.055920925584919026,0.04999999999999994,0.13194363460549918,0.007358341495339768,0.05592092558491904,2.7786719017666178e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860872894315635,0.03599776700139046,-2.1348354816436768,0.7647449672222137,86.29759979248047,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
297,-1226.4775454532748,-4.08825848484425,6557.802593976558,-0.6876119034635717,0.0,0.0,0.0,0.05588197677110903,0.04999999999999994,0.06843930585050291,0.0038690403044854315,0.05588197677110904,5.632597377521194e-08,3.4006465250547016,0.0,0.0,3.2326252735076203e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0311414126534473,0.03777115419507027,-2.0284311771392822,1.4463627934455872,108.0302505493164,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
298,-1226.348551347038,-4.087828504490127,6557.7175864847895,-0.6871868660047706,0.0,0.0,0.0,0.05588496860969956,0.04999999999999994,0.06622800606555494,0.0037487554063969863,0.05588496860969956,6.240834946240755e-08,3.4006415760770095,0.0,0.0,3.2078803850474196e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0310219940608953,0.03696765750646591,-1.8994760513305664,1.1481468081474304,105.07003784179688,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
299,-1783.6624351261319,-5.945541450420439,6849.388496077372,-2.1455414139676847,0.0,0.0,0.0,0.05592348418543991,0.04999999999999994,0.13303777588254098,0.007427626178138905,0.055923484185439895,3.6452761676447045e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9861058106404821,0.03514053672552109,-2.023923873901367,1.143634855747223,106.92899322509766,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
300,-1298.7635480226202,-4.329211826742068,6766.122501196237,-1.7292114395620024,0.0,0.0,0.0,0.05587950831803475,0.04999999999999994,0.1238681098499714,0.006912917661120323,0.05587950831803474,3.871800649577415e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9894569084419338,0.03316241875290871,-1.795209288597107,0.8043064475059509,92.49663543701172,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1436.4729409812805,-4.788243136604268,6724.552595921587,6725.49674785207,6724.552595921587,0.014038396952378846,0.014038396952378846,-0.9976812207487837,6318.3204588683075
301,-1783.4853526753257,-5.944951175584419,6849.2704443599505,-2.144951155380551,0.0,0.0,0.0,0.05591964693090066,0.04999999999999994,0.13485493785892336,0.007519197448858198,0.05591964693090065,2.020386905366246e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.986085789872005,0.03299473598599434,-2.0060622692108154,1.5288463830947876,133.33285522460938,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
302,-1226.0510563145579,-4.086836854381859,6557.519071405375,-0.6861942906076824,0.0,0.0,0.0,0.05588797477351122,0.04999999999999994,0.06404695447115134,0.003613177119867094,0.05588797477351123,5.999836046275418e-08,3.4006425037758135,0.0,0.0,3.2125188790658747e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0310444143723112,0.032954804599285126,-2.1735384464263916,1.3055607080459595,118.41671752929688,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
303,-1297.9579758612842,-4.326526586204281,6765.585454145768,-1.7265262043096254,0.0,0.0,0.0,0.05589148249216591,0.04999999999999994,0.12491993379495421,0.006979896607928887,0.0558914824921659,3.8189465469138115e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9894091801402771,0.03209851309657097,-2.059269905090332,1.3173947930335999,90.58750915527344,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
304,-1297.8898355043714,-4.326299451681238,6765.540029550131,-1.7262990813314518,0.0,0.0,0.0,0.055889042123315406,0.04999999999999994,0.12484273511612526,0.006974971710580461,0.055889042123315406,3.703497818924392e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9894130828215185,0.03064764477312565,-1.9554097652435303,1.287381887435913,94.61041259765625,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
305,-1225.8494173653487,-4.086164724551162,6557.383608149045,-0.6855169743260505,0.0,0.0,0.0,0.05589401695192608,0.04999999999999994,0.06136047828599654,0.0034567335089453334,0.05589401695192608,6.533007848974417e-08,3.400647684895032,0.0,0.0,3.238424475159575e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0311693333670753,0.03067520447075367,-2.0286474227905273,1.0553207099437714,89.39791870117188,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1435.4900835574251,-4.784966945191417,6723.897767441004,6725.49674785207,6723.897767441004,0.023774904234048783,0.023774904234048783,-0.9960730021508456,6318.3204588683075
306,-1783.6135832511716,-5.945378610837238,6849.355930989646,-2.1453785885290473,0.0,0.0,0.0,0.055920116667934054,0.04999999999999994,0.13327485358068814,0.007433971814893335,0.055920116667934054,2.2308188285025403e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860878010900901,0.03017377108335495,-2.218667984008789,0.7041182219982147,109.29267120361328,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
307,-1298.0774365435987,-4.326924788478662,6765.665097948357,-1.726924423322587,0.0,0.0,0.0,0.05587969213187666,0.04999999999999994,0.12346507325881415,0.0068939767321381466,0.05587969213187666,3.6515607418794684e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9894348171847566,0.02920757792890072,-2.0898709297180176,2.093251585960388,128.38632202148438,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
308,-1224.8477221223009,-4.08282574040767,6556.717008651988,-0.6821839768407404,0.0,0.0,0.0,0.05590587021707079,0.04999999999999994,0.07372432030326896,0.004133923677706786,0.0559058702170708,8.219558735708046e-08,3.4006416813713427,0.0,0.0,3.208406856711919e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0310245395939017,0.028568830341100693,-1.8480736017227173,1.4924306869506836,117.6748046875,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
309,-1783.5929440556924,-5.945309813518975,6849.342170215609,-2.145309784658876,0.0,0.0,0.0,0.055922888446660386,0.04999999999999994,0.13329810458095792,0.007435937306410064,0.055922888446660386,2.8860106240529788e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9861002405273438,0.02860703319311142,-1.9541466236114502,1.431632399559021,96.0403823852539,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
310,-1297.8493596665587,-4.3261645322218625,6765.513059246954,-1.7261642298155953,0.0,0.0,0.0,0.05588788064771639,0.04999999999999994,0.12460310948268258,0.0069730478942924634,0.05588788064771639,3.0240626343351137e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9894363118799848,0.029385501518845558,-2.104163885116577,2.1589532494544983,155.29205322265625,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1434.7752355950631,-4.78258411865021,6723.420617736182,6725.49674785207,6723.420617736182,0.030869543079494414,0.030869543079494414,-0.9949011517319197,6318.3204588683075
311,-1783.6021613942587,-5.945340537980862,6849.3483151518685,-2.145340509340153,0.0,0.0,0.0,0.05592314951132426,0.04999999999999994,0.13032654339204194,0.007266332302945734,0.05592314951132425,2.864070676156896e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860925329239062,0.029210273176431656,-2.324789524078369,1.1578408479690552,104.54039001464844,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
312,-1223.768340619649,-4.079227802065497,6555.998815636789,-0.6785930117647423,0.0,0.0,0.0,0.05592056084687981,0.04999999999999994,0.10340062930125178,0.00577889647350531,0.05592056084687981,6.294355823357326e-08,3.4006347273571924,0.0,0.0,3.173636785961748e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0308559724492443,0.028445791453123093,-1.8888683319091797,1.2140895128250122,139.55487060546875,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
313,-1783.5723336065112,-5.945241112021704,6849.328431043613,-2.145241088798882,0.0,0.0,0.0,0.055919257626347245,0.04999999999999994,0.13223926633979055,0.007371547970244865,0.055919257626347245,2.3222818759823024e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860928692653901,0.029026120901107788,-1.8621125221252441,1.1510518789291382,110.96109771728516,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
314,-1298.2443649136953,-4.327481216378985,6765.776386845367,-1.727480867807632,0.0,0.0,0.0,0.05588289434215002,0.04999999999999994,0.12368258567171525,0.006914438396381204,0.05588289434215002,3.4857135542880667e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.989431456254478,0.027908876538276672,-1.8849084377288818,1.3714861869812012,105.15226745605469,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
315,-1223.9063820878162,-4.079687940292721,6556.0914102586075,-0.679055984873877,0.0,0.0,0.0,0.055921381972880276,0.04999999999999994,0.09897942278784694,0.0055278628601066315,0.055921381972880276,6.255259885362218e-08,3.400631892866242,0.0,0.0,3.1594643312097354e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0307869988690506,0.027498196810483932,-1.991562843322754,1.4949226379394531,132.0911102294922,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1435.3664290824483,-4.784554763608161,6723.8156038983625,6725.49674785207,6723.8156038983625,0.024996576710035124,0.024996576710035124,-0.9958712135279203,6318.3204588683075
316,-1223.8556228510695,-4.079518742836898,6556.057020460057,-0.6788840358810873,0.0,0.0,0.0,0.05591848071610355,0.04999999999999994,0.1043000269041546,0.005829022263223762,0.05591848071610355,5.496078896679328e-08,3.4006346519950204,0.0,0.0,3.173259975102884e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.030854140605936,0.02700803428888321,-2.0787458419799805,1.1357863247394562,135.253662109375,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
317,-1783.702624929179,-5.945675416430596,6849.415289897072,-2.1456753830661923,0.0,0.0,0.0,0.05592019598252821,0.04999999999999994,0.13032459477425734,0.0072627896683924945,0.05592019598252822,3.336440680614192e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9861100360811896,0.02675742469727993,-1.8864178657531738,2.1770076751708984,111.0879135131836,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
