episode,evaluation_return_per_step,best_so_far_return_per_step,normalized_empirical_regret
220.0,-4.732270545847928,-4.730344711228343,-0.0021862987347034467
225.0,-4.731063472121467,-4.730344711228343,-0.0021862987347034467
230.0,-4.730265675679023,-4.730265675679023,-0.0008527962977093068
235.0,-4.731479323651012,-4.730265675679023,-0.0008527962977093068
240.0,-4.731101942348668,-4.730265675679023,-0.0008527962977093068
245.0,-4.731070948534622,-4.730265675679023,-0.0008527962977093068
250.0,-4.731017728073032,-4.730265675679023,-0.0008527962977093068
255.0,-4.731063844370869,-4.730265675679023,-0.0008527962977093068
260.0,-4.730215131171583,-4.730215131171583,0.0
265.0,-4.731299957938605,-4.730215131171583,0.0
270.0,-4.752951542881081,-4.730215131171583,0.0
275.0,-4.752945195315022,-4.730215131171583,0.0
280.0,-4.751315764224533,-4.730215131171583,0.0
285.0,-4.752372579844273,-4.730215131171583,0.0
290.0,-4.775484987261893,-4.730215131171583,0.0
295.0,-4.775135028715152,-4.730215131171583,0.0
300.0,-4.774448350123907,-4.730215131171583,0.0
305.0,-4.774615096297345,-4.730215131171583,0.0
310.0,-4.774497702100274,-4.730215131171583,0.0
315.0,-4.774866705759744,-4.730215131171583,0.0
320.0,-4.77426819160965,-4.730215131171583,0.0
325.0,-4.775207249899675,-4.730215131171583,0.0
330.0,-4.7758493260543355,-4.730215131171583,0.0
335.0,-4.775553140889926,-4.730215131171583,0.0
340.0,-4.774010048610206,-4.730215131171583,0.0
345.0,-4.774466251352152,-4.730215131171583,0.0
350.0,-4.774106324441391,-4.730215131171583,0.0
355.0,-4.772800346609993,-4.730215131171583,0.0
360.0,-4.773236691246292,-4.730215131171583,0.0
365.0,-4.773223717953008,-4.730215131171583,0.0
370.0,-4.773497743247148,-4.730215131171583,0.0
375.0,-4.773406174504042,-4.730215131171583,0.0
380.0,-4.774155932477842,-4.730215131171583,0.0
385.0,-4.772874868676763,-4.730215131171583,0.0
390.0,-4.774241588111589,-4.730215131171583,0.0
395.0,-4.7729936130252515,-4.730215131171583,0.0
400.0,-4.773201762831531,-4.730215131171583,0.0
405.0,-4.773405511686419,-4.730215131171583,0.0
410.0,-4.773775332862033,-4.730215131171583,0.0
415.0,-4.7732379235481455,-4.730215131171583,0.0
420.0,-4.773737169909113,-4.730215131171583,0.0
425.0,-4.774082657958484,-4.730215131171583,0.0
430.0,-4.7742443077272325,-4.730215131171583,0.0
435.0,-4.774135110551993,-4.730215131171583,0.0
440.0,-4.775465528624449,-4.730215131171583,0.0
445.0,-4.773979086280613,-4.730215131171583,0.0
450.0,-4.774030346056609,-4.730215131171583,0.0
455.0,-4.773556756834391,-4.730215131171583,0.0
460.0,-4.773328027975038,-4.730215131171583,0.0
465.0,-4.7740347695899965,-4.730215131171583,0.0
470.0,-4.773737754596227,-4.730215131171583,0.0
475.0,-4.772853070432148,-4.730215131171583,0.0
480.0,-4.773218920213612,-4.730215131171583,0.0
485.0,-4.773558630822836,-4.730215131171583,0.0
490.0,-4.774396456044101,-4.730215131171583,0.0
495.0,-4.7727435021153655,-4.730215131171583,0.0
500.0,-4.773537070639018,-4.730215131171583,0.0
