episode,global_step,return,return_per_step,total_reward_total,total_reward_mean,economic_cost_mean,economic_cost_total,economic_reward_mean,economic_reward_total,projection_penalty_mean,projection_penalty_total,mapping_penalty_mean,mapping_penalty_total,feasible_action_mapping_rate,residual_feasible_scale_mean,residual_feasible_scale_min,residual_requested_norm_mean,residual_applied_norm_mean,residual_execution_ratio_mean,move_penalty_mean,move_penalty_total,safety_penalty_mean,safety_penalty_total,reward_safety_penalty_mean,reward_safety_penalty_total,state_violation_penalty_mean,state_violation_penalty_total,input_violation_penalty_mean,input_violation_penalty_total,rpi_violation_event_penalty_mean,rpi_violation_event_penalty_total,qp_infeasible_penalty_mean,qp_infeasible_penalty_total,state_excess_penalty_mean,state_excess_penalty_total,input_excess_penalty_mean,input_excess_penalty_total,rpi_excess_penalty_mean,rpi_excess_penalty_total,rpi_penalty_excluded_from_training_reward,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_minimum_residual_authority,theta_rpi_area_change_percent,robust_refinement_iterations,robust_refinement_uncovered_count,robust_refinement_max_excess,robust_refinement_relative_rpi_change,robust_region_search_attempts,last_feasible_scale,first_infeasible_scale,first_feasible_scale,minimum_certified_scale,maximum_certified_scale,last_lower_infeasible_scale,first_upper_infeasible_scale,robust_region_residual_hull_vertices,robust_region_max_sample_residual_norm,self_consistency_S_plus_Z_passed,evaluation_economic_reward_mean,evaluation_economic_reward_total,evaluation_projection_penalty_mean,evaluation_projection_penalty_total,evaluation_mapping_penalty_mean,evaluation_mapping_penalty_total,evaluation_move_penalty_mean,evaluation_move_penalty_total,evaluation_state_violation_penalty_mean,evaluation_state_violation_penalty_total,evaluation_input_violation_penalty_mean,evaluation_input_violation_penalty_total,evaluation_rpi_violation_event_penalty_mean,evaluation_rpi_violation_event_penalty_total,evaluation_rpi_excess_penalty_mean,evaluation_rpi_excess_penalty_total,evaluation_qp_infeasible_penalty_mean,evaluation_qp_infeasible_penalty_total,evaluation_total_reward_mean,evaluation_total_reward_total,evaluation_pressure_positive_J_econ,evaluation_pressure_positive_economic_cost_mean,evaluation_pressure_positive_baseline_J_econ,evaluation_pressure_positive_improvement_percent,evaluation_pressure_positive_residual_requested_norm_mean,evaluation_pressure_positive_residual_applied_norm_mean,evaluation_pressure_positive_residual_execution_ratio_mean,evaluation_pressure_positive_requested_state_dependence_norm,evaluation_pressure_positive_applied_state_dependence_norm,evaluation_pressure_negative_J_econ,evaluation_pressure_negative_economic_cost_mean,evaluation_pressure_negative_baseline_J_econ,evaluation_pressure_negative_improvement_percent,evaluation_pressure_negative_residual_requested_norm_mean,evaluation_pressure_negative_residual_applied_norm_mean,evaluation_pressure_negative_residual_execution_ratio_mean,evaluation_pressure_negative_requested_state_dependence_norm,evaluation_pressure_negative_applied_state_dependence_norm,evaluation_concentration_positive_J_econ,evaluation_concentration_positive_economic_cost_mean,evaluation_concentration_positive_baseline_J_econ,evaluation_concentration_positive_improvement_percent,evaluation_concentration_positive_residual_requested_norm_mean,evaluation_concentration_positive_residual_applied_norm_mean,evaluation_concentration_positive_residual_execution_ratio_mean,evaluation_concentration_positive_requested_state_dependence_norm,evaluation_concentration_positive_applied_state_dependence_norm,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_residual_requested_norm_mean,evaluation_residual_applied_norm_mean,evaluation_residual_execution_ratio_mean,evaluation_requested_residual_state_dependence_norm,evaluation_applied_residual_state_dependence_norm,evaluation_paper2016_sac_improvement_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
119,35700,-636.5129440136047,-2.1217098133786823,-636.5129440136047,-2.1217098133786823,6844.62214020949,2053386.642062847,-2.1217096346282758,-636.5128903884828,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3633790200744445,0.01816895100372222,0.05000000000000026,1.7875040361787958e-07,5.362512108536387e-05,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9849228422227366,0.013981303200125694,-1.7534093856811523,0.09201491251587868,32.64067459106445,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
120,36000,-506.00992069968305,-1.6866997356656102,-506.00992069968305,-1.6866997356656102,6757.620102952687,2027286.0308858063,-1.6866994483442186,-506.00983450326555,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3566550260393142,0.017832751301965696,0.05000000000000026,2.8732139215861976e-07,8.619641764758592e-05,2.533333333333333,760.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533333333333333,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12666666666666668,0.0,0.0,0.0,0.9882066799516497,0.01385393738746643,-1.525428056716919,0.016571346204727888,41.96654510498047,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1.4876888692288182,-446.3066607686455,0.0,0.0,0.0,0.0,3.312017271942172e-08,9.936051815826514e-06,0.0,0.0,0.0,0.0,3.244444444444444,973.3333333333334,0.00024189495842823062,0.07256848752846919,0.0,0.0,-4.732375241751865,-1419.7125725255598,2027217.5629940059,6757.391876646686,2029642.3286655645,0.11946763413989778,0.35744927099194934,0.01787246354959748,0.05000000000000026,41.10725795795981,2.0553628978979908,2053314.7967949468,6844.382655983156,2055405.037901434,0.10169485176612579,0.3669081679152083,0.0183454083957604,0.05000000000000026,41.10725795795981,2.0553628978979908,1965503.8286276886,6551.679428758962,1967270.423406412,0.08979928522812755,0.3204103834191618,0.016020519170958092,0.05000000000000026,41.10725795795981,2.0553628978979908,-1419.7125725255598,-4.732375241751865,6717.8179871296015,6724.797544414901,6717.8179871296015,0.1037883629834438,0.3482559407754398,0.01741279703877199,0.05000000000000026,41.10725795795981,2.0553628978979908,0.1037883629834438,-0.9828291494564483,6318.3204588683075
121,36300,-196.76050896392698,-0.6558683632130899,-196.76050896392698,-0.6558683632130899,6551.453664522904,1965436.099356871,-0.6558672561953295,-196.76017685859884,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.32373289643232167,0.016186644821616084,0.05000000000000025,1.1070177612016638e-06,0.00033210532836049913,3.4007275481146526,1020.2182644343958,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007275481146524827,0.2182644343957448,1.0,0.0,0.0,3.6377405732624134e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0330351656871692,0.013342872262001038,-1.7261521816253662,0.1615750640630722,35.50751495361328,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
122,36600,-636.3166631266588,-2.121055543755529,-636.3166631266588,-2.121055543755529,6844.491299989916,2053347.3899969747,-2.121055433530392,-636.3166300591176,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.36005690603235635,0.01800284530161783,0.05000000000000026,1.1022513741771236e-07,3.3067541225313705e-05,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9849345978663231,0.012714464217424393,-2.1702187061309814,0.013829395640641451,47.578155517578125,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
123,36900,-505.94046229311044,-1.6864682076437014,-505.94046229311044,-1.6864682076437014,6757.573764390301,2027272.1293170904,-1.686467755532338,-505.9403266597014,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3590701009043485,0.017953505045217446,0.05000000000000026,4.521113635054677e-07,0.00013563340905164032,2.533333333333333,760.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533333333333333,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12666666666666668,0.0,0.0,0.0,0.9882036479849925,0.013134419918060303,-1.8590370416641235,0.027684968896210194,38.14274597167969,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
124,37200,-196.77315760357806,-0.6559105253452602,-196.77315760357806,-0.6559105253452602,6551.4619960925,1965438.59882775,-0.6559089140432989,-196.77267421298967,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.33709633631880276,0.016854816815940133,0.05000000000000026,1.6113019606252182e-06,0.00048339058818756543,3.4007155574973984,1020.2146672492195,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007155574973983354,0.21466724921950062,1.0,0.0,0.0,3.577787486991677e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.032761810787829,0.01261964626610279,-1.8023724555969238,0.045561885461211205,44.35962677001953,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
125,37500,-636.381534343045,-2.1212717811434834,-636.381534343045,-2.1212717811434834,6844.5345495222,2053360.36485666,-2.121271681191813,-636.3815043575439,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3564505473889952,0.017822527369449767,0.05000000000000026,9.995167066195687e-08,2.998550119858706e-05,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9849196341544296,0.012795067392289639,-2.021644115447998,0.10735813528299332,42.74323654174805,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1.4863479740702312,-445.9043922210694,0.0,0.0,0.0,0.0,3.057066138575634e-08,9.171198415726902e-06,0.0,0.0,0.0,0.0,3.244444444444444,973.3333333333334,0.00023818205323185933,0.07145461596955781,0.0,0.0,-4.731030631138567,-1419.3091893415703,2027156.6983158754,6757.188994386252,2029642.3286655645,0.12246642251117214,0.37085384737908716,0.018542692368954363,0.05000000000000026,39.604179015497586,1.9802089507748784,2053278.4891919165,6844.261630639722,2055405.037901434,0.10346129693682084,0.3708436538945419,0.018542182694727096,0.05000000000000026,39.604179015497586,1.9802089507748784,1965359.6397803046,6551.198799267682,1967270.423406412,0.09712867145121125,0.3134955523143606,0.015674777615718023,0.05000000000000026,39.604179015497586,1.9802089507748784,-1419.3091893415703,-4.731030631138567,6717.549808097884,6724.797544414901,6717.549808097884,0.10777627533242057,0.3517310178626632,0.01758655089313316,0.05000000000000026,39.604179015497586,1.9802089507748784,0.10777627533242057,-0.9821693852501664,6318.3204588683075
126,37800,-505.60951225370087,-1.6853650408456695,-505.60951225370087,-1.6853650408456695,6757.35315445924,2027205.9463377718,-1.685364705877024,-505.6094117631072,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3693338446086523,0.018466692230432614,0.05000000000000026,3.3496864555781926e-07,0.00010049059366734577,2.533333333333333,760.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533333333333333,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12666666666666668,0.0,0.0,0.0,0.988203681735309,0.012880622409284115,-1.9517930746078491,0.011038247495889664,40.120826721191406,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
127,38100,-196.67662706738304,-0.6555887568912768,-196.67662706738304,-0.6555887568912768,6551.397654340001,1965419.2963020003,-0.6555872052808064,-196.67616158424192,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3349873780020492,0.016749368900102462,0.05000000000000026,1.5516104708972107e-06,0.00046548314126916324,3.4007067417925296,1020.2120225377589,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007067417925298194,0.21202253775894583,1.0,0.0,0.0,3.5337089626490973e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0325593717506147,0.013408719561994076,-2.0982282161712646,0.4152611792087555,45.77604293823242,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
128,38400,-505.84503180743997,-1.6861501060247999,-505.84503180743997,-1.6861501060247999,6757.510163203783,2027253.0489611349,-1.6861497495997033,-505.844924879911,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3564895826902965,0.017824479134514827,0.05000000000000026,3.5642509696077626e-07,0.00010692752908823288,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9882036669599253,0.012763265520334244,-1.9088196754455566,0.045934381894767284,43.82081604003906,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
129,38700,-636.5595570702236,-2.121865190234079,-636.5595570702236,-2.121865190234079,6844.653230053925,2053395.9690161773,-2.121865083850458,-636.5595251551373,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.35912649903852967,0.017956324951926467,0.05000000000000026,1.0638362146479555e-07,3.1915086439438664e-05,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9849209961483412,0.012946571223437786,-1.8633884191513062,0.025131472386419773,41.759742736816406,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
130,39000,-506.0527140874004,-1.6868423802913346,-506.0527140874004,-1.6868423802913346,6757.648617891248,2027294.5853673746,-1.6868420230370595,-506.05260691111783,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3510985603200957,0.01755492801600479,0.05000000000000026,3.5725427714362354e-07,0.00010717628314308707,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9882046206555116,0.01262457575649023,-1.7821235656738281,0.23822259157896042,43.650882720947266,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1.487792664982896,-446.3377994948689,0.0,0.0,0.0,0.0,3.1045892113944564e-08,9.31376763418337e-06,0.0,0.0,0.0,0.0,3.266666666666667,980.0,0.0002392593563876655,0.07177780691629965,0.0,0.0,-4.754698622051841,-1426.4095866155521,2027270.7663544386,6757.569221181462,2029642.3286655645,0.11684631708903893,0.349198651175775,0.017459932558788752,0.05000000000000026,39.912233750278574,1.9956116875139247,2053291.8383545717,6844.306127848572,2055405.037901434,0.10281183065601356,0.35541589110726624,0.017770794555363314,0.05000000000000026,39.912233750278574,1.9956116875139247,1965492.2669433656,6551.640889811219,1967270.423406412,0.09038698706034386,0.29652223547255324,0.014826111773627677,0.05000000000000026,39.912233750278574,1.9956116875139247,-1426.4095866155521,-4.754698622051841,6717.838746280417,6724.797544414901,6717.838746280417,0.10347966743271485,0.3337122592518648,0.016685612962593247,0.05000000000000026,39.912233750278574,1.9956116875139247,0.10347966743271485,-0.9828802203570064,6318.3204588683075
131,39300,-196.62171226193865,-0.6554057075397955,-196.62171226193865,-0.6554057075397955,6551.361057338785,1965408.3172016356,-0.6554042202747519,-196.62126608242556,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.332785022681077,0.016639251134053862,0.05000000000000026,1.487265043510078e-06,0.0004461795130530234,3.4007153734710767,1020.214612041323,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007153734710765841,0.21461204132297526,1.0,0.0,0.0,3.576867355382921e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0327575976929761,0.012662938795983791,-2.0055460929870605,0.16207653284072876,46.597076416015625,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
132,39600,-636.3653188196835,-2.121217729398945,-636.3653188196835,-2.121217729398945,6844.523737010177,2053357.121103053,-2.121217618631718,-636.3652855895153,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.35856045170413364,0.01792802258520669,0.05000000000000026,1.1076722371194957e-07,3.323016711358487e-05,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9849206230652595,0.012945497408509254,-2.0929763317108154,0.04537559486925602,46.811553955078125,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
133,39900,-196.60988266615456,-0.6553662755538485,-196.60988266615456,-0.6553662755538485,6551.353131077335,1965405.9393232006,-0.6553645889674862,-196.60937669024585,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3373003950861842,0.016865019754309218,0.05000000000000025,1.6865863634392362e-06,0.0005059759090317708,3.40071671933219,1020.215015799657,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007167193321897165,0.21501579965691495,1.0,0.0,0.0,3.5835966609485825e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0327883973119238,0.013215920887887478,-2.4557857513427734,0.10120667889714241,37.431819915771484,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999994,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
