episode,return,return_per_step,economic_cost_mean,economic_reward_mean,projection_penalty_mean,mapping_penalty_mean,feasible_action_mapping_rate,residual_feasible_scale_mean,residual_feasible_scale_min,residual_requested_norm_mean,residual_applied_norm_mean,residual_execution_ratio_mean,move_penalty_mean,safety_penalty_mean,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_minimum_residual_authority,theta_rpi_area_change_percent,robust_refinement_iterations,robust_refinement_uncovered_count,robust_refinement_max_excess,robust_refinement_relative_rpi_change,robust_region_search_attempts,last_feasible_scale,first_infeasible_scale,first_feasible_scale,minimum_certified_scale,maximum_certified_scale,last_lower_infeasible_scale,first_upper_infeasible_scale,robust_region_residual_hull_vertices,robust_region_max_sample_residual_norm,self_consistency_S_plus_Z_passed,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_paper2016_sac_improvement_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
102,-1229.188876473534,-4.09729625491178,6559.601918370895,-0.6966085254352723,0.0,0.0,0.0,0.056331395087656846,0.04999999999999994,0.10041782878747578,0.005664722049457113,0.056331395087656846,6.62424014273594e-08,3.400687663234108,0.0,0.0,3.438316170539624e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0321168935478182,0.0347704254090786,-1.8090434074401855,4.861537218093872,118.51769256591797,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
103,-1228.938748061837,-4.096462493539457,6559.434907915177,-0.6957734731567048,0.0,0.0,0.0,0.05633676167138181,0.04999999999999994,0.09075422376616966,0.005120201200420896,0.056336761671381824,6.366626438502693e-08,3.40068895671649,0.0,0.0,3.444783582451407e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0321470850114816,0.03476175665855408,-1.98023521900177,2.3815726041793823,90.07703399658203,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
104,-1300.4046299580946,-4.3346820998603155,6767.216621729765,-1.73468204222964,0.0,0.0,0.0,0.05631888790721947,0.04999999999999994,0.09416988217002774,0.005283298736438016,0.05631888790721947,5.7630679593708456e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9895874749685598,0.03369879722595215,-1.913092851638794,4.48870325088501,59.27208709716797,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
105,-1783.5324263133741,-5.945108087711247,6849.301826933861,-2.1451080682501105,0.0,0.0,0.0,0.05638364857575578,0.04999999999999994,0.12647725360322604,0.007069066804323763,0.05638364857575578,1.9461139806869543e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9862122470225076,0.03292190283536911,-1.9915857315063477,5.865313291549683,98.24358367919922,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,-1437.9194929832383,-4.793064976610793,6725.514054641265,6725.486783250374,6725.514054641265,-0.00040549318985600943,-0.00040549318985600943,-1.0000669781006712,6318.318012899402
106,-1229.2066873692377,-4.097355624564125,6559.614224372416,-0.6966700554428888,0.0,0.0,0.0,0.05632792831751057,0.04999999999999994,0.10147689667266446,0.005726740390441803,0.05632792831751059,5.303077040376944e-08,3.4006855160904674,0.0,0.0,3.427580452338701e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0320667138276065,0.033562906086444855,-2.3320298194885254,4.060188889503479,83.46109008789062,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
107,-1300.5285428781726,-4.335095142927242,6767.299231019347,-1.7350950886775536,0.0,0.0,0.0,0.05632101253524726,0.04999999999999994,0.09207132655922065,0.005168008982513644,0.05632101253524726,5.42496878754101e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9895763457314783,0.03551562875509262,-2.2046074867248535,2.222559928894043,98.12486267089844,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
108,-1783.4988730534383,-5.9449962435114605,6849.279459205268,-2.1449962296071368,0.0,0.0,0.0,0.05638578423917085,0.04999999999999994,0.1276489169810816,0.00713968127593934,0.056385784239170844,1.3904330950408798e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.986241516095933,0.037009309977293015,-2.413905382156372,5.497649192810059,107.03404235839844,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
109,-1783.4927021414142,-5.944975673804714,6849.275345187794,-2.1449756595197496,0.0,0.0,0.0,0.056382972858916344,0.04999999999999994,0.12785168383632586,0.007153224576719446,0.056382972858916365,1.4284963093744473e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9863129586414017,0.03623002767562866,-2.2860095500946045,3.395439386367798,91.86906433105469,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
110,-1299.593892577232,-4.331979641924107,6766.676130482985,-1.731979585995726,0.0,0.0,0.0,0.05633675044708807,0.04999999999999994,0.08600700948818074,0.004841653633051409,0.05633675044708808,5.592837589863993e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.989593390950407,0.03588130325078964,-2.1112236976623535,2.759765625,88.81552124023438,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,-1437.2329903237278,-4.790776634412427,6725.056451876964,6725.486783250374,6725.056451876964,0.0063985163792400395,0.0063985163792400395,-0.9989431130166516,6318.318012899402
111,-1229.6384060606636,-4.098794686868879,6559.901394876752,-0.6981059079645935,0.0,0.0,0.0,0.0563241203071814,0.04999999999999994,0.1047450322723716,0.005889648397055639,0.0563241203071814,6.777159732138738e-08,3.40068871113269,0.0,0.0,3.4435556634490187e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0321413549657557,0.03525688499212265,-2.169679880142212,2.1022183299064636,107.36164093017578,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
112,-1299.7149698519747,-4.332383232839915,6766.756846829619,-1.732383167728878,0.0,0.0,0.0,0.056336264988356866,0.04999999999999994,0.08483639574051004,0.004764418429263286,0.056336264988356866,6.511103385327601e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.989602803753478,0.03488722816109657,-1.8053686618804932,4.459886074066162,82.07405853271484,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
113,-1229.2198522127098,-4.097399507375699,6559.622408784377,-0.6967109775027034,0.0,0.0,0.0,0.05632916063451109,0.04999999999999994,0.09860204705820755,0.005547188835780133,0.05632916063451109,8.752956518392033e-08,3.4006884423434345,0.0,0.0,3.442211717172005e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0321350823112623,0.03397856280207634,-1.678767442703247,2.438728928565979,87.32780456542969,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
114,-1783.5998718688545,-5.945332906229515,6849.346790679804,-2.14533288697983,0.0,0.0,0.0,0.056385876992625726,0.04999999999999994,0.1269496444066366,0.007102312344725983,0.05638587699262574,1.9249683069150352e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9862123395805824,0.0315953828394413,-1.9860236644744873,2.8768991231918335,94.17329406738281,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
115,-1299.5035989634923,-4.331678663211641,6766.615933710598,-1.731678602133812,0.0,0.0,0.0,0.05633979929016197,0.04999999999999994,0.08568047515257587,0.004826450112173557,0.056339799290161995,6.107782798712076e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9896228609609549,0.03077314980328083,-1.9137928485870361,3.8952059745788574,93.09115600585938,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,-1437.551508593737,-4.791838361979124,6725.268387597008,6725.486783250374,6725.268387597008,0.0032472839573519474,0.0032472839573519474,-0.9994636237617682,6318.318012899402
116,-1783.5168723031884,-5.945056241010628,6849.291458624799,-2.1450562267047992,0.0,0.0,0.0,0.05638169278004914,0.04999999999999994,0.12859615561236015,0.007197044300327701,0.056381692780049154,1.4305828345917508e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9863202760828585,0.0332094244658947,-1.8644602298736572,3.771111488342285,147.70350646972656,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
117,-1229.4741991305973,-4.098247330435324,6559.790896307362,-0.6975534151176146,0.0,0.0,0.0,0.05631934188293177,0.04999999999999994,0.10518527555108134,0.005925914669931897,0.05631934188293177,1.032163238424598e-07,3.400693812101388,0.0,0.0,3.469060506940441e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0322601635470456,0.03293941915035248,-2.0394537448883057,3.972968816757202,84.25568389892578,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
118,-1228.9351626903256,-4.096450542301085,6559.43191837493,-0.6957585254554705,0.0,0.0,0.0,0.05632418200472715,0.04999999999999994,0.10025227834991504,0.005659241169312155,0.056324182004727184,1.2028767532416847e-07,3.400691896557942,0.0,0.0,3.459482789710122e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.032215599279123,0.03270813450217247,-1.9266594648361206,3.1634660959243774,88.70347595214844,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
119,-1298.4655141953283,-4.328218380651094,6765.923883702961,-1.7282183520956247,0.0,0.0,0.0,0.056359665256838484,0.04999999999999994,0.07707268096164019,0.004347146705251589,0.05635966525683849,2.855547170545922e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9896073683991362,0.030373811721801758,-1.8594121932983398,3.7222388982772827,108.49844360351562,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
120,-1783.3939913339889,-5.944646637779963,6849.209538432775,-2.1446466257446755,0.0,0.0,0.0,0.05638422544706514,0.04999999999999994,0.1278590016146653,0.007152842390066479,0.056384225447065145,1.2035287800189036e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9862274880828616,0.029875610023736954,-2.1219868659973145,4.259025812149048,45.164424896240234,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,-1436.2924279843471,-4.787641426614489,6724.428147719748,6725.486783250374,6724.428147719748,0.01574065290355498,0.01574065290355498,-0.9974000080366837,6318.318012899402
121,-1298.2239922177002,-4.327413307392334,6765.762869607209,-1.7274132816168772,0.0,0.0,0.0,0.05635686771873369,0.04999999999999994,0.0749097479579015,0.004233426886025221,0.05635686771873367,2.5775464497137464e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9896333805820392,0.029777631163597107,-1.8207167387008667,2.301672577857971,80.60841369628906,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
122,-1783.3478787166878,-5.944492929055626,6849.178795763173,-2.1444929123966996,0.0,0.0,0.0,0.05637935262646073,0.04999999999999994,0.12880571568851856,0.007206109266725235,0.056379352626460745,1.6658921281135303e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9861835847884243,0.03034861385822296,-1.9799209833145142,3.7826954126358032,129.61720275878906,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
123,-1226.721157553192,-4.0890705251773065,6557.953357625892,-0.6883657217102614,0.0,0.0,0.0,0.05635997850832544,0.04999999999999994,0.08529495623902893,0.004830332747223166,0.05635997850832543,6.55817265578602e-08,3.400704737885319,0.0,0.0,3.5236894265926624e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.032513179296676,0.030193813145160675,-2.1430892944335938,2.7866594791412354,120.67771911621094,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
124,-1298.4110860665846,-4.328036953555282,6765.887599269761,-1.728036929929643,0.0,0.0,0.0,0.05636137496424558,0.04999999999999994,0.07990497729688163,0.0045203428839193085,0.056361374964245585,2.3625634143228525e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9895499774831581,0.03041033260524273,-2.094933271408081,3.5477123260498047,68.76436614990234,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
125,-1227.1321065762602,-4.0904403552542,6558.2265383114445,-0.6897316251380352,0.0,0.0,0.0,0.05635802070025599,0.04999999999999994,0.0862788051004413,0.00489218243201111,0.05635802070025598,6.915963413583964e-08,3.4007086609565302,0.0,0.0,3.543304782651062e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0326035494201984,0.031668759882450104,-1.966440200805664,2.813970685005188,110.46468353271484,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,-1436.0570541863535,-4.7868568472878446,6724.271161897069,6725.486783250374,6724.271161897069,0.018074845620584555,0.018074845620584555,-0.9970144533622814,6318.318012899402
126,-1783.3396566597557,-5.944465522199186,6849.173315101123,-2.144465509086424,0.0,0.0,0.0,0.05638387539751888,0.04999999999999994,0.1286752710227944,0.007194729236290823,0.05638387539751887,1.3112756326637714e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9862265097148321,0.0319560207426548,-2.1618475914001465,3.1325899362564087,116.59915161132812,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
127,-1297.9679543549332,-4.3265598478497775,6765.592175632111,-1.726559811741389,0.0,0.0,0.0,0.05636033556756047,0.04999999999999994,0.07945739057853332,0.00449979979778632,0.05636033556756047,3.610838251203542e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9895091052028674,0.03152129799127579,-2.1183462142944336,3.2270538806915283,75.0527572631836,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
128,-1783.373387973183,-5.94457795991061,6849.195802052502,-2.1445779438433155,0.0,0.0,0.0,0.0563818132614352,0.04999999999999994,0.12805442605828132,0.00715690377564366,0.056381813261435314,1.6067300706397672e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9862472454190347,0.031402308493852615,-2.110626697540283,2.652565121650696,72.0029525756836,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
129,-1226.6843707111368,-4.088947902370456,6557.928629432598,-0.6882420807437989,0.0,0.0,0.0,0.05636142858687395,0.04999999999999994,0.08808919424939513,0.004993033813377107,0.05636142858687395,8.875203912051735e-08,3.400705732874614,0.0,0.0,3.5286643730713083e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0325361231851828,0.032042231410741806,-1.965898036956787,3.9659923315048218,139.43548583984375,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
130,-1783.292971701726,-5.94430990567242,6849.142191888207,-2.1443098930218496,0.0,0.0,0.0,0.056378348617902675,0.04999999999999994,0.13080109275704538,0.007321645193653749,0.056378348617902675,1.2650569461555062e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9862112151190395,0.032824981957674026,-1.9987146854400635,4.300052285194397,84.07368469238281,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,-1435.8553886163993,-4.786184628721331,6724.137253416943,6725.486783250374,6724.137253416943,0.020065905664880205,0.020065905664880205,-0.996685576272788,6318.318012899402
131,-1226.9088980113395,-4.089696326704465,6558.079293270164,-0.6889953999316427,0.0,0.0,0.0,0.05636021017853672,0.04999999999999994,0.08670829483982935,0.004913665380286807,0.05636021017853672,7.547733870357052e-08,3.40070085129548,0.0,0.0,3.504256477400238e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.032423401166751,0.03310154005885124,-1.7133097648620605,3.688730239868164,111.60464477539062,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,20000.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
