episode,global_step,return,return_per_step,total_reward_total,total_reward_mean,economic_cost_mean,economic_cost_total,economic_reward_mean,economic_reward_total,projection_penalty_mean,projection_penalty_total,mapping_penalty_mean,mapping_penalty_total,feasible_action_mapping_rate,residual_feasible_scale_mean,residual_feasible_scale_min,residual_requested_norm_mean,residual_applied_norm_mean,residual_execution_ratio_mean,move_penalty_mean,move_penalty_total,safety_penalty_mean,safety_penalty_total,reward_safety_penalty_mean,reward_safety_penalty_total,state_violation_penalty_mean,state_violation_penalty_total,input_violation_penalty_mean,input_violation_penalty_total,rpi_violation_event_penalty_mean,rpi_violation_event_penalty_total,qp_infeasible_penalty_mean,qp_infeasible_penalty_total,state_excess_penalty_mean,state_excess_penalty_total,input_excess_penalty_mean,input_excess_penalty_total,rpi_excess_penalty_mean,rpi_excess_penalty_total,rpi_penalty_excluded_from_training_reward,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_minimum_residual_authority,theta_rpi_area_change_percent,robust_refinement_iterations,robust_refinement_uncovered_count,robust_refinement_max_excess,robust_refinement_relative_rpi_change,robust_region_search_attempts,last_feasible_scale,first_infeasible_scale,first_feasible_scale,minimum_certified_scale,maximum_certified_scale,last_lower_infeasible_scale,first_upper_infeasible_scale,robust_region_residual_hull_vertices,robust_region_max_sample_residual_norm,self_consistency_S_plus_Z_passed,evaluation_economic_reward_mean,evaluation_economic_reward_total,evaluation_projection_penalty_mean,evaluation_projection_penalty_total,evaluation_mapping_penalty_mean,evaluation_mapping_penalty_total,evaluation_move_penalty_mean,evaluation_move_penalty_total,evaluation_state_violation_penalty_mean,evaluation_state_violation_penalty_total,evaluation_input_violation_penalty_mean,evaluation_input_violation_penalty_total,evaluation_rpi_violation_event_penalty_mean,evaluation_rpi_violation_event_penalty_total,evaluation_rpi_excess_penalty_mean,evaluation_rpi_excess_penalty_total,evaluation_qp_infeasible_penalty_mean,evaluation_qp_infeasible_penalty_total,evaluation_total_reward_mean,evaluation_total_reward_total,evaluation_pressure_positive_J_econ,evaluation_pressure_positive_economic_cost_mean,evaluation_pressure_positive_baseline_J_econ,evaluation_pressure_positive_improvement_percent,evaluation_pressure_positive_residual_requested_norm_mean,evaluation_pressure_positive_residual_applied_norm_mean,evaluation_pressure_positive_residual_execution_ratio_mean,evaluation_pressure_positive_requested_state_dependence_norm,evaluation_pressure_positive_applied_state_dependence_norm,evaluation_pressure_negative_J_econ,evaluation_pressure_negative_economic_cost_mean,evaluation_pressure_negative_baseline_J_econ,evaluation_pressure_negative_improvement_percent,evaluation_pressure_negative_residual_requested_norm_mean,evaluation_pressure_negative_residual_applied_norm_mean,evaluation_pressure_negative_residual_execution_ratio_mean,evaluation_pressure_negative_requested_state_dependence_norm,evaluation_pressure_negative_applied_state_dependence_norm,evaluation_concentration_positive_J_econ,evaluation_concentration_positive_economic_cost_mean,evaluation_concentration_positive_baseline_J_econ,evaluation_concentration_positive_improvement_percent,evaluation_concentration_positive_residual_requested_norm_mean,evaluation_concentration_positive_residual_applied_norm_mean,evaluation_concentration_positive_residual_execution_ratio_mean,evaluation_concentration_positive_requested_state_dependence_norm,evaluation_concentration_positive_applied_state_dependence_norm,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_residual_requested_norm_mean,evaluation_residual_applied_norm_mean,evaluation_residual_execution_ratio_mean,evaluation_requested_residual_state_dependence_norm,evaluation_applied_residual_state_dependence_norm,evaluation_paper2016_sac_improvement_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
89,26700,-638.2174356273536,-2.1273914520911785,-638.2174356273536,-2.1273914520911785,6845.758440175987,2053727.532052796,-2.1273911344607273,-638.2173403382182,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3279282021392413,0.016396410106962054,0.05000000000000026,3.1763044771393236e-07,9.528913431417971e-05,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9848789875518391,0.011437464505434036,-1.9809116125106812,0.017374861985445023,31.672279357910156,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
90,27000,-510.3236010946566,-1.701078670315522,-510.3236010946566,-1.701078670315522,6760.495850247602,2028148.7550742805,-1.7010781848188097,-510.3234554456429,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.32372929556501845,0.016186464778250927,0.05000000000000026,4.854967139029167e-07,0.000145649014170875,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9883742114396412,0.011582620441913605,-1.9639739990234375,0.06919903680682182,47.95402908325195,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1.4925650909675194,-447.7695272902558,0.0,0.0,0.0,0.0,8.3161565467723e-08,2.4948469640316903e-05,0.0,0.0,0.0,0.0,3.266666666666667,980.0,0.00022386790822733304,0.0671603724681999,0.0,0.0,-4.759455708703981,-1427.8367126111943,2028102.9574667444,6760.343191555815,2029645.963293084,0.07602339788541627,0.33328587077890776,0.016664293538945378,0.05000000000000026,36.994511273258695,1.849725563662934,2053538.7968348486,6845.129322782828,2055402.8489198105,0.09069035230449027,0.3454975621101249,0.01727487810550623,0.05000000000000026,36.994511273258695,1.849725563662934,1965272.1540280157,6550.907180093385,1967274.8988990649,0.10180300029090866,0.3973591920108673,0.019867959600543352,0.05000000000000026,36.994511273258695,1.849725563662934,-1427.8367126111943,-4.759455708703981,6718.7932314773425,6724.804123457732,6718.7932314773425,0.08938389683979464,0.35871420829996664,0.01793571041499832,0.05000000000000026,36.994511273258695,1.849725563662934,0.08938389683979464,-0.9852126177189359,6318.316222750188
91,27300,-510.0462875698326,-1.700154291899442,-510.0462875698326,-1.700154291899442,6760.31095355991,2028093.286067973,-1.7001537013803696,-510.0461104141109,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.31684728722899225,0.015842364361449604,0.05000000000000026,5.905190720787214e-07,0.0001771557216236164,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.989908492038098,0.01133172120898962,-1.6715513467788696,0.015512645244598389,42.84616470336914,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
92,27600,-196.38469879507247,-0.6546156626502415,-196.38469879507247,-0.6546156626502415,6551.203289744406,1965360.9869233218,-0.6546153823028379,-196.38461469085138,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.38057397583125546,0.01902869879156278,0.05000000000000026,2.803474041619166e-07,8.410422124857498e-05,3.4006664708548042,1020.1999412564413,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000666470854804572,0.19994125644137162,1.0,0.0,0.0,3.33235427402286e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0316181321745428,0.01044681016355753,-2.186471939086914,0.1006883941590786,43.64634704589844,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
93,27900,-638.3307270560205,-2.1277690901867348,-638.3307270560205,-2.1277690901867348,6845.833963098243,2053750.1889294728,-2.127768749072022,-638.3306247216066,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3215383354379603,0.016076916771898004,0.05000000000000026,3.41114712405722e-07,0.00010233441372171661,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9848789875436846,0.010267745703458786,-1.9342873096466064,0.4537952095270157,40.93888854980469,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
94,28200,-638.5680941712842,-2.1285603139042806,-638.5680941712842,-2.1285603139042806,6845.992217362177,2053797.665208653,-2.128560020391683,-638.5680061175049,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3167154942778424,0.015835774713892123,0.05000000000000026,2.935125987159143e-07,8.805377961477429e-05,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.985891071668377,0.009829278104007244,-1.937225103378296,0.3409995883703232,40.93235397338867,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
95,28500,-196.65279583085643,-0.6555093194361881,-196.65279583085643,-0.6555093194361881,6551.382019647061,1965414.605894118,-0.6555090318161229,-196.65270954483685,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3805611969353738,0.01902805984676869,0.05000000000000026,2.876200656136802e-07,8.628601968410406e-05,3.4006726687022235,1020.2018006106671,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006726687022237894,0.2018006106671368,1.0,0.0,0.0,3.3633435111189467e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0317648084101838,0.009978726506233215,-1.8887970447540283,0.1191532127559185,37.18689727783203,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1.4939418861986822,-448.1825658596046,0.0,0.0,0.0,0.0,7.82998165182997e-08,2.3489944955489906e-05,0.0,0.0,0.0,0.0,3.266666666666667,980.0,0.00022380376107137512,0.06714112832141253,0.0,0.0,-4.760832434926235,-1428.2497304778706,2028191.6945773263,6760.638981924421,2029645.963293084,0.0716513491544163,0.32171254395251436,0.016085627197625723,0.05000000000000026,38.1413155646032,1.9070657782301583,2053697.9273924895,6845.659757974965,2055402.8489198105,0.08294829056099555,0.3290751610793511,0.01645375805396756,0.05000000000000026,38.1413155646032,1.9070657782301583,1965272.1095013998,6550.907031671332,1967274.8988990649,0.10180526365613045,0.39646190466163955,0.01982309523308198,0.05000000000000026,38.1413155646032,1.9070657782301583,-1428.2497304778706,-4.760832434926235,6719.068590523573,6724.804123457732,6719.068590523573,0.08528921926739941,0.3490832032311683,0.01745416016155842,0.05000000000000026,38.1413155646032,1.9070657782301583,0.08528921926739941,-0.985890027909378,6318.316222750188
96,28800,-510.33673700266064,-1.7011224566755354,-510.33673700266064,-1.7011224566755354,6760.504615011864,2028151.3845035592,-1.7011220086401537,-510.3366025920461,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3169585127227048,0.01584792563613522,0.05000000000000026,4.4803538182617636e-07,0.0001344106145478529,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9895054002061444,0.010388372465968132,-1.943720817565918,0.020947725512087345,39.40288543701172,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
97,29100,-510.0200782948096,-1.7000669276493654,-510.0200782948096,-1.7000669276493654,6760.293480992569,2028088.0442977708,-1.700066338543649,-510.0199015630947,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.32282722228903354,0.016141361114451695,0.05000000000000026,5.891057149764741e-07,0.00017673171449294223,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9899072077558233,0.010135491378605366,-2.1998214721679688,0.01824059011414647,49.93309783935547,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
98,29400,-638.7955268166106,-2.129318422722035,-638.7955268166106,-2.129318422722035,6846.143840755956,2053843.1522267868,-2.1293181373605914,-638.7954412081774,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.32904631144578966,0.01645231557228947,0.05000000000000026,2.8536144583490953e-07,8.560843375047286e-05,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9848790361738881,0.00997130200266838,-1.7540303468704224,0.02774052508175373,33.77737045288086,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
99,29700,-196.74430832469707,-0.6558143610823236,-196.74430832469707,-0.6558143610823236,6551.443031995044,1965432.9095985133,-0.6558140935560194,-196.74422806680582,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.38400939671352,0.019200469835676005,0.05000000000000026,2.6752630285260414e-07,8.025789085578125e-05,3.4006467977571577,1020.1940393271474,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006467977571577908,0.19403932714733726,1.0,0.0,0.0,3.233988785788954e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0311479796413296,0.010044027119874954,-2.110386848449707,0.030523544177412987,44.793148040771484,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
100,30000,-509.99618117892356,-1.6999872705964119,-509.99618117892356,-1.6999872705964119,6760.277550734508,2028083.2652203524,-1.699986687253336,-509.9960061760008,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.31978950287168717,0.015989475143584377,0.05000000000000026,5.833430759808562e-07,0.00017500292279425686,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9899084861506093,0.010431776754558086,-1.820089340209961,0.10090504214167595,40.63718032836914,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1.4922333838783046,-447.6700151634913,0.0,0.0,0.0,0.0,8.072342898445927e-08,2.4217028695337785e-05,0.0,0.0,0.0,0.0,3.266666666666667,980.0,0.00022216771289107953,0.06665031386732385,0.0,0.0,-4.759122298981288,-1427.7366896943865,2028004.865707788,6760.01621902596,2029645.963293084,0.08085634711550177,0.3160347616134475,0.015801738080672364,0.05000000000000026,38.81073223931826,1.940536611965913,2053609.8366754323,6845.366122251441,2055402.8489198105,0.08723410329612563,0.34020678095146206,0.017010339047573115,0.05000000000000026,38.81073223931826,1.940536611965913,1965239.4986703307,6550.798328901103,1967274.8988990649,0.10346292883994951,0.3953943422831533,0.019769717114157665,0.050000000000000266,38.81073223931826,1.940536611965913,-1427.7366896943865,-4.759122298981288,6718.726890059501,6724.804123457732,6718.726890059501,0.0903704150583729,0.3505452949493543,0.017527264747467713,0.050000000000000266,38.81073223931826,1.940536611965913,0.0903704150583729,-0.9850494113412647,6318.316222750188
101,30300,-637.9809206484381,-2.126603068828127,-637.9809206484381,-2.126603068828127,6845.6007705380935,2053680.231161428,-2.126602786271289,-637.9808358813867,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3380476795631906,0.01690238397815952,0.05000000000000026,2.825568360058347e-07,8.476705080175042e-05,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9848789926887658,0.01096971333026886,-2.135481119155884,0.007187375798821449,37.2512321472168,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
102,30600,-196.45595019397982,-0.654853167313266,-196.45595019397982,-0.654853167313266,6551.250798530076,1965375.239559023,-0.6548529262311887,-196.4558778693566,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.383071636411454,0.019153581820572706,0.05000000000000026,2.410820776439292e-07,7.232462329317877e-05,3.4006355717076304,1020.1906715122891,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006355717076304906,0.19067151228914717,1.0,0.0,0.0,3.1778585381524526e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0308764888134279,0.011222604662179947,-1.9205175638198853,0.10512958467006683,40.16661834716797,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
103,30900,-509.8144207324929,-1.6993814024416432,-509.8144207324929,-1.6993814024416432,6760.156334940491,2028046.9004821475,-1.6993806082832654,-509.8141824849796,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.31421614805070713,0.015710807402535363,0.05000000000000026,7.941583772160498e-07,0.00023824751316481495,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9882077164732167,0.010711329989135265,-1.5845997333526611,0.017062393948435783,42.180091857910156,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
