episode,return,return_per_step,economic_cost_mean,economic_reward_mean,projection_penalty_mean,mapping_penalty_mean,feasible_action_mapping_rate,residual_feasible_scale_mean,residual_feasible_scale_min,residual_requested_norm_mean,residual_applied_norm_mean,residual_execution_ratio_mean,move_penalty_mean,safety_penalty_mean,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_minimum_residual_authority,theta_rpi_area_change_percent,robust_refinement_iterations,robust_refinement_uncovered_count,robust_refinement_max_excess,robust_refinement_relative_rpi_change,robust_region_search_attempts,last_feasible_scale,first_infeasible_scale,first_feasible_scale,minimum_certified_scale,maximum_certified_scale,last_lower_infeasible_scale,first_upper_infeasible_scale,robust_region_residual_hull_vertices,robust_region_max_sample_residual_norm,self_consistency_S_plus_Z_passed,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_paper2016_sac_improvement_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
70,-1786.893693728861,-5.956312312429537,6851.5426687978825,-2.156312277570194,0.0,0.0,0.0,0.05542937480428453,0.04999999999999994,0.08409100558455862,0.004666137743063821,0.05542937480428455,3.485934144699632e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860452151084097,0.04131784662604332,-1.6343765258789062,3.812035083770752,81.42683410644531,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1436.9065180127839,-4.789688393375947,6724.842833875945,6725.507070597981,6724.842833875945,0.009876381290854554,0.009876381290854554,-0.9983687336649474,6318.316222750188
71,-1298.0981313534812,-4.32699377117827,6765.678962944709,-1.7269937483043623,0.0,0.0,0.0,0.0554322617815703,0.04999999999999994,0.049554830450538205,0.0027651445390737377,0.055432261781570284,2.2873907676993247e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9893303786502194,0.03538200259208679,-1.8158997297286987,4.404985666275024,97.68521118164062,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
72,-1228.0286297353518,-4.093428765784506,6558.842081441256,-0.6928093407870956,0.0,0.0,0.0,0.055411298152494994,0.04999999999999994,0.06948583034226412,0.003880910810624405,0.05541129815249503,1.293051172686019e-07,3.4006192956922905,0.0,0.0,3.0964784614520704e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0304785750722638,0.031628187745809555,-1.8971335887908936,5.9943764209747314,135.13949584960938,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
73,-1787.262131561863,-5.957540438539543,6851.788292550543,-2.1575403963335376,0.0,0.0,0.0,0.055420472597144235,0.04999999999999994,0.08281015622155359,0.004582782931434774,0.05542047259714425,4.2206009414937116e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860462393637441,0.029195059090852737,-1.8962886333465576,4.9776129722595215,125.90464782714844,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
74,-1228.8897575585847,-4.096299191861949,6559.41399428261,-0.6956689049938533,0.0,0.0,0.0,0.05540295919537227,0.04999999999999994,0.07611557189981623,0.004237420954446564,0.05540295919537227,1.1674033815925615e-07,3.4006301701277604,0.0,0.0,3.150850638801859e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.030745002710043,0.02717379666864872,-1.8358078002929688,5.255695939064026,102.91897583007812,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
75,-1298.3348446304926,-4.327782815434976,6765.836771642081,-1.7277827917912103,0.0,0.0,0.0,0.0554350147388822,0.04999999999999994,0.05507524735678447,0.003091875472163868,0.0554350147388822,2.364376897132971e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9893322614200726,0.026378639042377472,-2.063829183578491,2.658194065093994,107.68760681152344,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1438.343548900496,-4.794478496334986,6725.8004316998995,6725.507070597981,6725.8004316998995,-0.0043619179764360395,-0.0043619179764360395,-1.0007204511188537,6318.316222750188
76,-1298.2754233461299,-4.327584744487099,6765.797158748671,-1.7275847273241212,0.0,0.0,0.0,0.05543629936864494,0.04999999999999994,0.05856192698099098,0.003283375080264811,0.05543629936864494,1.7162976774322575e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9893355943293595,0.02658577635884285,-2.0966739654541016,3.7978954911231995,114.36569213867188,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
77,-1788.246623198592,-5.96082207732864,6852.444621807014,-2.1608220426158473,0.0,0.0,0.0,0.055400014687324736,0.04999999999999994,0.08804562619166069,0.004866707737143919,0.05540001468732474,3.471279121891938e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860467478327167,0.02686004899442196,-1.8990668058395386,4.187175631523132,62.51145935058594,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
78,-1230.4581879424015,-4.101527293141339,6560.4605978561685,-0.7009019228616559,0.0,0.0,0.0,0.05539016829157633,0.04999999999999994,0.09257452119555977,0.005120508127306943,0.055390168291576315,4.8690202617384064e-08,3.4006253215894793,0.0,0.0,3.1266079473952904e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0306264980730508,0.026616675779223442,-2.0039260387420654,2.569757640361786,104.1706771850586,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
79,-1301.5189045315976,-4.338396348438659,6767.95947868352,-1.7383963269984137,0.0,0.0,0.0,0.055390333057880714,0.04999999999999994,0.09726529278272601,0.005352046357757073,0.055390333057880714,2.14402485909479e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9893300518312589,0.028835298493504524,-2.3521933555603027,7.060198545455933,110.10163879394531,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
80,-1230.154507452993,-4.100515024843309,6560.256980409405,-0.6998838356278502,0.0,0.0,0.0,0.05539169166693963,0.04999999999999994,0.09194161445099763,0.005093541846576425,0.05539169166693964,5.321311651675149e-08,3.400631136002349,0.0,0.0,3.1556800117451346e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0307685554344617,0.029611922800540924,-1.974759817123413,3.8618606328964233,109.65054321289062,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1439.746676205151,-4.799155587350504,6726.735661043597,6725.507070597981,6726.735661043597,-0.018267625514627694,-0.018267625514627694,-1.0030172349209476,6318.316222750188
81,-1787.7227655630018,-5.959075885210006,6852.095382430921,-2.159075845735408,0.0,0.0,0.0,0.05540651012202351,0.04999999999999994,0.08352567241243562,0.004631434266722648,0.055406510122023495,3.947459226838448e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860468021525548,0.02822856977581978,-1.9989887475967407,3.2489427626132965,128.28330993652344,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
82,-1788.4700287911273,-5.961566762637091,6852.593556855691,-2.161566717859246,0.0,0.0,0.0,0.055404226496874515,0.04999999999999994,0.08171757691324665,0.004518259373441008,0.0554042264968745,4.477784631132698e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860465405642246,0.02739950269460678,-2.2201905250549316,3.454997181892395,111.75021362304688,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
83,-1230.0056245504038,-4.100018748501346,6560.157046594182,-0.6993841665517212,0.0,0.0,0.0,0.05539499874495706,0.04999999999999994,0.088595249935674,0.004908769374769396,0.05539499874495705,5.338248885500932e-08,3.400634528567137,0.0,0.0,3.1726428356839295e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0308511401848486,0.027647297829389572,-1.841515302658081,3.6078155040740967,133.19235229492188,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
84,-1300.638698879337,-4.33546232959779,6767.372674327837,-1.7354623052199762,0.0,0.0,0.0,0.05539381186700664,0.04999999999999994,0.0947513824627192,0.005235410304612658,0.055393811867006613,2.437781663719875e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9893335801097085,0.026886921375989914,-2.2166080474853516,2.3265324234962463,109.9404296875,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
85,-1300.4054459382621,-4.334684819794207,6767.217172567919,-1.734684796420433,0.0,0.0,0.0,0.05539749650313885,0.04999999999999994,0.10081711110354338,0.0055754254639164185,0.055397496503138854,2.337377564140151e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9893302543051649,0.025307076051831245,-2.0961005687713623,4.141741037368774,115.6121597290039,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1438.5952352533702,-4.795317450844568,6725.9683694188925,6725.507070597981,6725.9683694188925,-0.0068589448508436625,-0.0068589448508436625,-1.0011328811129967,6318.316222750188
86,-1229.9675219737137,-4.099891739912379,6560.133412816125,-0.6992659976614127,0.0,0.0,0.0,0.055398966717428146,0.04999999999999994,0.08754578035402419,0.004844863335172132,0.055398966717428166,6.401542393106958e-08,3.4006256782355364,0.0,0.0,3.128391177683104e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0306352305900401,0.024413377046585083,-1.8195843696594238,3.886403203010559,108.22215270996094,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
87,-1787.1001609898203,-5.9570005366327345,6851.680313758733,-2.157000502374467,0.0,0.0,0.0,0.055411663483669396,0.04999999999999994,0.08112051867631973,0.004490185370051608,0.055411663483669396,3.425826627126213e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860455164786434,0.02287890575826168,-1.819294810295105,2.981469213962555,110.66238403320312,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
88,-1229.752012229772,-4.09917337409924,6559.986700627775,-0.698532436719694,0.0,0.0,0.0,0.0554004022527689,0.04999999999999994,0.09181008824781246,0.005090834543575019,0.0554004022527689,5.8673060177278204e-08,3.40064087870649,0.0,0.0,3.2043935324486924e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0310051295713243,0.022505493834614754,-1.811556339263916,3.672180473804474,99.0135498046875,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
89,-1788.2262106448884,-5.960754035482961,6852.431013695925,-2.160754002060442,0.0,0.0,0.0,0.05540313168143237,0.04999999999999994,0.08284848315155079,0.004573371387916529,0.05540313168143239,3.342251873860326e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860454617352764,0.023048793897032738,-1.979156494140625,3.7519882917404175,76.14432525634766,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
90,-1299.7955492071262,-4.332651830690421,6766.8105748735425,-1.73265180794852,0.0,0.0,0.0,0.0553882066654578,0.04999999999999994,0.09876540735543608,0.0054684870331185645,0.055388206665457816,2.2741892818146286e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9893314996424986,0.023941298946738243,-1.9644966125488281,3.5624654293060303,121.52157592773438,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1439.0197366096584,-4.796732455365528,6726.250441889432,6725.507070597981,6726.250441889432,-0.011053014793509088,-0.011053014793509088,-1.0018256090365998,6318.316222750188
91,-1299.4559211362948,-4.331519737120983,6766.584156575938,-1.7315197164604768,0.0,0.0,0.0,0.055391812646804914,0.04999999999999994,0.0973094572766394,0.0053859666900109085,0.055391812646804914,2.0660510792227535e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9893354757462639,0.02442523092031479,-2.099294662475586,2.895182251930237,113.95144653320312,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
92,-1229.7619351766998,-4.099206450589,6559.9929706534895,-0.6985637868482784,0.0,0.0,0.0,0.05539628468443589,0.04999999999999994,0.09447888294599545,0.005244788929727602,0.05539628468443589,5.5052473325887e-08,3.400642608688248,0.0,0.0,3.2130434412415013e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0310469488415923,0.025400878861546516,-2.179033041000366,4.047843337059021,113.66507720947266,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
93,-1787.4105338406644,-5.958035112802214,6851.887227393483,-2.1580350705482223,0.0,0.0,0.0,0.05540764574795473,0.04999999999999994,0.08173546288698483,0.004522309694958576,0.05540764574795473,4.225399372082254e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860456635964802,0.026421520859003067,-1.9287551641464233,3.2291953563690186,106.24969482421875,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
94,-1787.2965756296092,-5.957655252098697,6851.811254672837,-2.1576552069450377,0.0,0.0,0.0,0.05540372601520126,0.04999999999999994,0.0795980301169317,0.00440473209915141,0.05540372601520126,4.515366042727544e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860460874113725,0.02649020403623581,-1.9483742713928223,4.3637824058532715,104.71202087402344,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
95,-1229.5635889859911,-4.098545296619971,6559.86065303248,-0.6979021987432129,0.0,0.0,0.0,0.055396695921502814,0.04999999999999994,0.09415605526949447,0.005230207973777054,0.055396695921502814,7.447656065531537e-08,3.4006430234001988,0.0,0.0,3.215117000992138e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0310569654070973,0.02633519656956196,-1.9472111463546753,2.659452736377716,102.94552612304688,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1439.5321175086458,-4.798440391695485,6726.592003327999,6725.507070597981,6726.592003327999,-0.016131612362158213,-0.016131612362158213,-1.002664432994388,6318.316222750188
96,-1299.3860991871186,-4.331286997290396,6766.537608325204,-1.7312869752068112,0.0,0.0,0.0,0.05539013383906031,0.04999999999999994,0.09591477713745826,0.005319776813295296,0.05539013383906031,2.208358819729141e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9893315056123996,0.02629568986594677,-2.221679449081421,2.2003912329673767,104.02761840820312,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
97,-1299.3116611160299,-4.331038870386767,6766.487983168408,-1.7310388494228652,0.0,0.0,0.0,0.05539050746501091,0.04999999999999994,0.09412183791283216,0.005219803436079988,0.05539050746501091,2.096389905388617e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9893345054157919,0.02707616239786148,-2.1016252040863037,3.260589599609375,128.1175079345703,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
98,-1787.3755853032617,-5.957918617677539,6851.86392969965,-2.157918582079082,0.0,0.0,0.0,0.05541392098504461,0.04999999999999994,0.08104915101106752,0.004486326272141212,0.05541392098504461,3.55984597796304e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860456818886273,0.027449561282992363,-1.972022294998169,4.838974118232727,84.2800521850586,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
99,-1229.3511707442935,-4.097837235814311,6559.718985280771,-0.6971938599846552,0.0,0.0,0.0,0.055392090564092486,0.04999999999999994,0.09324620829111675,0.005181618320222866,0.055392090564092486,7.469147793663154e-08,3.4006433011381794,0.0,0.0,3.216505690896642e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0310636718252848,0.0271963719278574,-2.0805647373199463,4.4153969287872314,113.35589599609375,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
