episode,return,return_per_step,economic_cost_mean,economic_reward_mean,projection_penalty_mean,mapping_penalty_mean,feasible_action_mapping_rate,move_penalty_mean,safety_penalty_mean,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_rpi_area_change_percent,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
43,-1712.7199740926264,-0.8563599870463132,6381.588580096892,-0.8551077008726294,0.0,0.001240182265149618,0.58,1.2103908534899695e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08951241150775954,0.02435431070625782,-2.0756876468658447,2.397004246711731,59.5748176574707,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,3.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
44,-1821.2812587369658,-0.9106406293684829,6392.374585454641,-0.9090377276613714,0.0,0.0015933513942085315,0.64,9.550312904795145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10400583124441042,0.025120168924331665,-2.1258270740509033,1.941218376159668,60.89705276489258,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,3.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
45,-1860.3125713821344,-0.9301562856910672,6396.355759480695,-0.9289435977916514,0.0,0.0012023261220456259,0.623,1.0361777372530421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088715813373465,0.031667839735746384,-1.657397985458374,1.6686232686042786,60.89873123168945,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,3.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1847.2227744600325,-0.9236113872300163,6395.267910883415,6392.110897518553,6395.267910883415,-0.049389214540810966,-2.027992200023399,6389.039849542907
46,-1813.8396505749356,-0.9069198252874678,6391.675302691139,-0.9055413138438906,0.0,0.001369110341943319,0.6015,9.401101631025744e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10246874062692023,0.027211101725697517,-2.0603229999542236,1.7848354578018188,59.598411560058594,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,4.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
47,-1771.3705738897818,-0.8856852869448909,6387.517351004264,-0.8847515554095493,0.0,0.000922512899093894,0.416,1.1218636247624654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835402915347417,0.029147077351808548,-1.9687347412109375,12.563420295715332,60.98600387573242,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,4.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
48,-1759.1500436857402,-0.8795750218428701,6386.346141083329,-0.8788955058048677,0.0,0.0006668667197325872,0.3095,1.2649318269596411e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09001460114421443,0.02162901684641838,-1.6175050735473633,23.40377712249756,60.9068489074707,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,4.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
49,-1784.6762159696355,-0.8923381079848177,6388.793451135558,-0.8911320560659455,0.0,0.0011943126861380436,0.617,1.1739232733417872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09004383496662674,0.017899369820952415,-1.8684780597686768,25.16208839416504,59.64509582519531,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,4.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
50,-1751.6437370119747,-0.8758218685059874,6385.585853883284,-0.8750940698047182,0.0,0.0007096948659267883,0.3885,1.810383534225814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921135349355772,0.022216541692614555,-2.1361172199249268,9.179988861083984,59.09765625,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,4.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1837.3812250736958,-0.9186906125368478,6394.251198098849,6392.110897518553,6394.251198098849,-0.03348347071272993,-1.696928409216874,6389.039849542907
51,-1791.469389504301,-0.8957346947521505,6389.565312424534,-0.8949913625109107,0.0,0.0007242372806730827,0.4945,1.909496056704307e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505497245468639,0.02307775616645813,-2.131693124771118,8.824426174163818,60.32286834716797,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,4.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
52,-1816.8798543135426,-0.9084399271567714,6392.085396391843,-0.90759178234742,0.0,0.00082898135201013,0.5605,1.916345733964269e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09055265664595515,0.026086054742336273,-1.9770399332046509,13.31343126296997,60.133026123046875,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,4.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
53,-1769.0146633709624,-0.8845073316854811,6387.219522625439,-0.8832624135153562,0.0,0.0012345825624482168,0.7505,1.0335607676312175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09801314763590017,0.02619815059006214,-2.043592691421509,12.80172872543335,58.186527252197266,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,4.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
54,-1700.737980232506,-0.850368990116253,6380.504756332767,-0.8496885820520438,0.0,0.0006655853401433295,0.528,1.4822724066389174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10211942331352342,0.02819737233221531,-1.8692227602005005,10.87284231185913,59.03846740722656,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,4.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
55,-1825.4523543102364,-0.9127261771551182,6392.945570474155,-0.9118926527590069,0.0,0.0008160298994766831,0.5425,1.74944966354705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09092948637394387,0.02895646169781685,-2.177649736404419,1.7376790046691895,58.31846618652344,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,4.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1818.8457808043547,-0.9094228904021772,6392.326708594162,6392.110897518553,6392.326708594162,-0.0033762098165712835,-1.0702727789730249,6389.039849542907
56,-1763.0560413708033,-0.8815280206854017,6386.706775627136,-0.8806986785239277,0.0,0.0008118505515939821,0.601,1.7491609881175085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09472855450524324,0.030007045716047287,-1.9392344951629639,30.461655616760254,57.714515686035156,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,4.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
57,-1828.3627178819213,-0.9141813589409606,6393.2566993610935,-0.9134482971936838,0.0,0.0007154326200923773,0.53,1.762912718602508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08832883256355964,0.02736913040280342,-1.9557501077651978,16.60224437713623,58.668636322021484,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,4.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
58,-1764.185457175706,-0.882092728587853,6386.825587694945,-0.8812927388630076,0.0,0.0007837643287225099,0.563,1.6225396123382974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09456776816442124,0.026259645819664,-1.8809278011322021,26.33121967315674,58.01862716674805,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,4.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
59,-1790.71275564401,-0.8953563778220051,6389.5277503705065,-0.8948035522407444,0.0,0.0005349410074520555,0.432,1.7884573808810248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09787472858318146,0.02396129071712494,-1.8834620714187622,22.78920078277588,57.140872955322266,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,4.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
60,-1808.0376664226235,-0.9040188332113117,6391.210589903241,-0.9032177499044398,0.0,0.000785572156102657,0.492,1.55111507687372e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1021842150803386,0.0253545381128788,-1.9421412944793701,1.6881130933761597,58.15848922729492,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,5.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1824.646067741676,-0.9123230338708379,6392.915891055299,6392.110897518553,6392.915891055299,-0.012593547728619925,-1.262123399936765,6389.039849542907
61,-1856.786001894789,-0.9283930009473945,6396.099024158315,-0.9276599211797641,0.0,0.0007120417154843853,0.484,2.1038052144625726e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08792922707246476,0.024983244016766548,-1.8265632390975952,17.12675666809082,58.18629837036133,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,5.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
62,-1816.1862863783483,-0.9080931431891741,6392.067292350189,-0.9075012621391108,0.0,0.0005736299539759718,0.447,1.825109608762852e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09689132457411782,0.025191938504576683,-1.7549054622650146,1.2823892831802368,59.84284973144531,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,5.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
63,-1827.3041819021873,-0.9136520909510937,6393.161171736822,-0.9129706590722572,0.0,0.0006627863351973267,0.514,1.8645543639466633e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09206931891002622,0.026403870433568954,-2.0648703575134277,12.425436019897461,59.64387512207031,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,5.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
64,-1758.6672350833255,-0.8793336175416627,6386.284222040375,-0.8785859105900238,0.0,0.0007274386462637541,0.5335,2.026830537310346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09347430392674802,0.02603716030716896,-2.030902862548828,8.650994300842285,59.39822006225586,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,5.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
65,-1865.6643456775537,-0.9328321728387768,6397.001631807562,-0.9321729594260566,0.0,0.0006385065490935538,0.477,2.070686362752918e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0740381879799174,0.029751446098089218,-2.2069618701934814,1.1585743427276611,58.22816467285156,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,5.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1828.3546564912176,-0.9141773282456088,6393.25300316158,6392.110897518553,6393.25300316158,-0.01786742535192355,-1.3718944321558377,6389.039849542907
66,-1763.6269789847445,-0.8818134894923723,6386.821814937674,-0.8812738750766254,0.0,0.0005220206871392002,0.454,1.759372860882856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09043981026813049,0.027474552392959595,-2.1853859424591064,15.086200714111328,57.209938049316406,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,15.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
67,-1805.9062834472525,-0.9029531417236263,6391.038484854058,-0.9023572246584808,0.0,0.0005763843032531313,0.454,1.953276189192645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09530110221157358,0.022867273539304733,-1.7414066791534424,10.567131519317627,59.198726654052734,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,15.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
68,-1852.683861759803,-0.9263419308799015,6395.709768730012,-0.9257136440382785,0.0,0.0006034521127381579,0.5045,2.4834728885450294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08340080832337265,0.02141602151095867,-2.097344398498535,1.5352171063423157,58.52547836303711,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,15.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
69,-1796.2829051501737,-0.8981414525750868,6390.128936564956,-0.8978094832130152,0.0,0.0003165311956483278,0.3195,1.5438166424193583e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08891554870643924,0.025982743129134178,-1.6099579334259033,22.803077697753906,59.338069915771484,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,15.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
70,-1843.1439189785247,-0.9215719594892623,6394.766623229233,-0.9209979165343727,0.0,0.0005577866047521468,0.504,1.625635013691197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07420163786213842,0.027983415871858597,-2.5599007606506348,15.702434539794922,58.45083999633789,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,15.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1815.9584409644576,-0.9079792204822289,6392.153074083363,6392.110897518553,6392.153074083363,-0.0006598221696396424,-1.0137336066203602,6389.039849542907
71,-1774.8269242790566,-0.8874134621395283,6387.923406033416,-0.8867818305552763,0.0,0.00062562234522015,0.8645,6.009239031073877e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09118729405379204,0.031773969531059265,-1.8256758451461792,13.81903076171875,57.61750030517578,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,15.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
72,-1826.495988297766,-0.913247994148883,6393.149671742902,-0.9129131591027863,0.0,0.0003306665291304607,0.793,4.168516968611722e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09264469286062302,0.03310772776603699,-2.0477211475372314,1.6013970971107483,59.07194519042969,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,15.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
73,-1805.7949805993387,-0.9028974902996694,6391.071516693864,-0.9025223838575053,0.0,0.00037072060869330393,0.7825,4.385833471045001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085902385306439,0.029413068667054176,-1.8644591569900513,12.777638912200928,59.51239013671875,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,15.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
74,-1802.8047071909773,-0.9014023535954887,6390.663154802616,-0.9004805744012829,0.0,0.0009181893720353525,0.8655,3.589822172745098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09839020725625892,0.02622099034488201,-1.595887541770935,20.558149337768555,59.64308166503906,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,15.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
75,-1778.6838291750291,-0.8893419145875145,6388.330311205971,-0.8888163564180653,0.0,0.0005205668205779036,0.8395,4.991348871082127e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09230811510571295,0.02166658639907837,-1.8652362823486328,18.9452486038208,59.15509796142578,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,15.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1816.3561393169728,-0.9081780696584864,6392.17459292737,6392.110897518553,6392.17459292737,-0.0009964690825609876,-1.0207406101506378,6389.039849542907
76,-1796.1416129879535,-0.8980708064939767,6390.056969128317,-0.8974496460298433,0.0,0.0006157273260509087,0.9085,5.433138081680735e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10107909558877025,0.02526663988828659,-2.328810214996338,40.17718315124512,57.90468978881836,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,15.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
77,-1826.5250303734792,-0.9132625151867396,6393.119902842048,-0.9127643145984194,0.0,0.0004936832364908242,0.8905,4.517351826371841e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07742044745041463,0.024236584082245827,-1.5641400814056396,36.56245803833008,58.80629348754883,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,15.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
78,-1771.594226774104,-0.885797113387052,6387.628661513714,-0.8853081079567551,0.0,0.00048597203867855595,0.9205,3.0333916209844443e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975732487188396,0.02614869549870491,-1.2053959369659424,38.310298919677734,58.597557067871094,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,15.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
79,-1799.3708037220692,-0.8996854018610346,6390.409315714366,-0.8992113789600154,0.0,0.00046937851824429075,0.747,4.64438277723619e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08996298809865745,0.02010374143719673,-2.2258799076080322,1.2874241471290588,57.590763092041016,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,15.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
80,-1777.1240631905914,-0.8885620315952957,6388.1612733265065,-0.8879711670207734,0.0,0.0005889321090024931,0.929,1.9324655197512167e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08825910744149743,0.026333879679441452,-1.629359483718872,7.000964164733887,59.16341781616211,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1837.6137307872505,-0.9188068653936252,6394.311014076226,6392.110897518553,6394.311014076226,-0.03441924886700907,-1.7164057921332665,6389.039849542907
81,-1781.3896059308988,-0.8906948029654495,6388.611594830851,-0.8902227745424841,0.0,0.0004702155984658723,0.9285,1.8128244997456277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08129264534073419,0.03541908785700798,-2.5399508476257324,1.2910462021827698,57.85166931152344,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
82,-1816.24910698211,-0.908124553491055,6392.054369808984,-0.9074366494331828,0.0,0.0006846136721276102,0.9165,3.2903857450407306e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09116599226851205,0.038205865770578384,-1.1885735988616943,6.736303091049194,58.597042083740234,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
83,-1773.4549514587543,-0.8867274757293772,6387.830449315872,-0.886317046967607,0.0,0.00040811635137200683,0.927,2.3124103982418583e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09680558657634938,0.033759456127882004,-2.5902249813079834,14.975533485412598,58.862579345703125,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
84,-1738.7921135957986,-0.8693960567978993,6384.316812411984,-0.8687488624481126,0.0,0.0006434346239314033,0.9305,3.7597258590736932e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09722313835456371,0.03721994534134865,-2.2023658752441406,33.19829559326172,56.78608703613281,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
85,-1821.9445912557483,-0.9109722956278742,6392.572955367487,-0.9100295772255834,0.0,0.0009373255101550276,0.909,5.392892135331357e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08590481108252758,0.03823402151465416,-2.0964386463165283,39.07001495361328,59.6046257019043,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1816.0147581977837,-0.908007379098892,6392.111185270485,6392.110897518553,6392.111185270485,-4.50167302285359e-06,-1.000093698286105,6389.039849542907
86,-1876.9229199319875,-0.9384614599659937,6398.122115225065,-0.9377753765134706,0.0,0.0006815690812820724,0.913,4.514371241851418e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08562500317655947,0.03523825481534004,-1.9788780212402344,12.082043647766113,59.62329864501953,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
87,-1809.2352110675445,-0.9046176055337722,6391.406805236901,-0.9041988265727523,0.0,0.0004154032876094677,0.8235,3.375673409498845e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10482063912959491,0.03125881403684616,-2.3789467811584473,1.2671688199043274,60.875267028808594,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
