episode,policy_scale,return_per_step,economic_cost_mean,incremental_return_per_step,economic_cost_reduction_percent,violation_rate,rpi_violation_rate,qp_infeasible_rate,disturbance_bound_exceedance_rate,intervention_rate,mapping_rate,safe,positive_increment,eligible
30.0,0.75,-0.914435709899089,6393.179544684703,-0.0014464302198513579,-0.0002291326241733985,0.0,0.0,0.0,0.0,0.0,0.981,1.0,0.0,0.0
30.0,1.0,-0.9155269463826503,6393.1841516107925,-0.002537666703412711,-0.00030119280351819305,0.0,0.0,0.0,0.0,0.0,0.9811666666666667,1.0,0.0,0.0
85.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
85.0,0.25,-0.9139745819039568,6393.359434297622,-0.0009853022247191534,-0.0030429129012304974,0.0,0.0,0.0,0.0,0.0,0.27949999999999997,1.0,0.0,0.0
85.0,0.5,-0.9147074248194612,6393.499394080177,-0.0017181451402236148,-0.005232122546760986,0.0,0.0,0.0,0.0,0.0,0.31566666666666665,1.0,0.0,0.0
85.0,0.75,-0.9151902083301314,6393.585699154399,-0.0022009286508938297,-0.006582081066957566,0.0,0.0,0.0,0.0,0.0,0.35799999999999993,1.0,0.0,0.0
85.0,1.0,-0.9155888173977308,6393.648361434637,-0.0025995377184931945,-0.007562225975763589,0.0,0.0,0.0,0.0,0.0,0.4143333333333333,1.0,0.0,0.0
105.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
105.0,0.25,-0.9136570258985238,6393.293745927588,-0.0006677462192862249,-0.00201543478821446,0.0,0.0,0.0,0.0,0.0,0.49783333333333335,1.0,0.0,0.0
105.0,0.5,-0.9143365363916004,6393.416117364207,-0.0013472567123627988,-0.00392953271329779,0.0,0.0,0.0,0.0,0.0,0.5088333333333334,1.0,0.0,0.0
105.0,0.75,-0.9149731335351432,6393.521485687371,-0.001983853855905604,-0.005577672951823348,0.0,0.0,0.0,0.0,0.0,0.5171666666666667,1.0,0.0,0.0
105.0,1.0,-0.9156172770976783,6393.618767320149,-0.002627997418440664,-0.007099323564050284,0.0,0.0,0.0,0.0,0.0,0.5311666666666667,1.0,0.0,0.0
35.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.0,0.25,-0.9135833938300518,6393.269228120237,-0.0005941141508142289,-0.0016319344757653462,0.0,0.0,0.0,0.0,0.0,0.5815,1.0,0.0,0.0
35.0,0.5,-0.9142150487975608,6393.3519140666795,-0.0012257691183231723,-0.0029252836664907865,0.0,0.0,0.0,0.0,0.0,0.6341666666666667,1.0,0.0,0.0
35.0,0.75,-0.914906663998481,6393.41682626708,-0.001917384319243376,-0.003940621162989058,0.0,0.0,0.0,0.0,0.0,0.6828333333333333,1.0,0.0,0.0
35.0,1.0,-0.9156725233537953,6393.464747957562,-0.002683243674557745,-0.0046901981137317484,0.0,0.0,0.0,0.0,0.0,0.7293333333333333,1.0,0.0,0.0
195.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
195.0,0.25,-0.9140477178475206,6393.376494348821,-0.0010584381682829935,-0.003309761191195233,0.0,0.0,0.0,0.0,0.0,0.022333333333333334,1.0,0.0,0.0
195.0,0.5,-0.9151398235963666,6393.59461287791,-0.0021505439171289886,-0.00672150690151818,0.0,0.0,0.0,0.0,0.0,0.05783333333333334,1.0,0.0,0.0
195.0,0.75,-0.9161171048642148,6393.789279246322,-0.0031278251849772287,-0.009766420830426633,0.0,0.0,0.0,0.0,0.0,0.23983333333333334,1.0,0.0,0.0
195.0,1.0,-0.9168279279980011,6393.929111390593,-0.00383864831876346,-0.011953633995564254,0.0,0.0,0.0,0.0,0.0,0.4338333333333333,1.0,0.0,0.0
80.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80.0,0.25,-0.914368973103508,6393.438703480918,-0.0013796934242703562,-0.004282818090397739,0.0,0.0,0.0,0.0,0.0,0.19200000000000003,1.0,0.0,0.0
80.0,0.5,-0.9155044469321454,6393.660606026154,-0.0025151672529077906,-0.007753752265421028,0.0,0.0,0.0,0.0,0.0,0.20983333333333332,1.0,0.0,0.0
80.0,0.75,-0.9163262540722449,6393.816289100108,-0.003336974393007286,-0.010188900998335216,0.0,0.0,0.0,0.0,0.0,0.24233333333333332,1.0,0.0,0.0
80.0,1.0,-0.9169089506599742,6393.913593836347,-0.003919670980736645,-0.011710912988071672,0.0,0.0,0.0,0.0,0.0,0.3013333333333333,1.0,0.0,0.0
25.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.0,0.25,-0.9140796816894401,6393.3828746435365,-0.0010904020102024958,-0.0034095598796247037,0.0,0.0,0.0,0.0,0.0,0.09949999999999999,1.0,0.0,0.0
25.0,0.5,-0.9150713853864255,6393.579790017484,-0.00208210570718792,-0.006489652089899896,0.0,0.0,0.0,0.0,0.0,0.24383333333333335,1.0,0.0,0.0
25.0,0.75,-0.9160424594289927,6393.769561145496,-0.003053179749755053,-0.009457996112038502,0.0,0.0,0.0,0.0,0.0,0.2846666666666667,1.0,0.0,0.0
25.0,1.0,-0.9170237964807537,6393.958067581715,-0.004034516801516119,-0.012406558198113649,0.0,0.0,0.0,0.0,0.0,0.30283333333333334,1.0,0.0,0.0
120.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
120.0,0.25,-0.9141246745586815,6393.385747625608,-0.0011353948794439184,-0.00345449821796407,0.0,0.0,0.0,0.0,0.0,0.4098333333333333,1.0,0.0,0.0
120.0,0.5,-0.9152352279278463,6393.588749888306,-0.002245948248608687,-0.006629799747090143,0.0,0.0,0.0,0.0,0.0,0.43183333333333335,1.0,0.0,0.0
120.0,0.75,-0.9163658796907869,6393.781358134685,-0.003376600011549269,-0.00964252113809412,0.0,0.0,0.0,0.0,0.0,0.49333333333333335,1.0,0.0,0.0
120.0,1.0,-0.9172896793657577,6393.919950691979,-0.004300399686520073,-0.011810345049266965,0.0,0.0,0.0,0.0,0.0,0.5895,1.0,0.0,0.0
10.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,0.25,-0.9179991315751194,6394.166824961173,-0.005009851895881767,-0.015671879566457138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,0.5,-0.9229199940570258,6395.150838087062,-0.009930714377788252,-0.0310635227028064,0.0,0.0,0.0,0.0,0.0,0.002333333333333333,1.0,0.0,0.0
10.0,0.75,-0.9277421827461722,6396.1147957107505,-0.014752903066934553,-0.046141463587971956,0.0,0.0,0.0,0.0,0.0,0.005666666666666667,1.0,0.0,0.0
10.0,1.0,-0.932488797634263,6397.062809318831,-0.01949951795502536,-0.06097001288277137,0.0,0.0,0.0,0.0,0.0,0.009333333333333334,1.0,0.0,0.0
