episode,return,return_per_step,economic_cost_mean,economic_reward_mean,projection_penalty_mean,mapping_penalty_mean,feasible_action_mapping_rate,residual_feasible_scale_mean,residual_feasible_scale_min,residual_requested_norm_mean,residual_applied_norm_mean,residual_execution_ratio_mean,move_penalty_mean,safety_penalty_mean,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_minimum_residual_authority,theta_rpi_area_change_percent,robust_refinement_iterations,robust_refinement_uncovered_count,robust_refinement_max_excess,robust_refinement_relative_rpi_change,robust_region_search_attempts,last_feasible_scale,first_infeasible_scale,first_feasible_scale,minimum_certified_scale,maximum_certified_scale,last_lower_infeasible_scale,first_upper_infeasible_scale,robust_region_residual_hull_vertices,robust_region_max_sample_residual_norm,self_consistency_S_plus_Z_passed,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_residual_requested_norm_mean,evaluation_residual_applied_norm_mean,evaluation_residual_execution_ratio_mean,evaluation_requested_residual_state_dependence_norm,evaluation_applied_residual_state_dependence_norm,evaluation_paper2016_sac_improvement_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
55,-1296.8299921002438,-4.322766640334146,6764.833481174007,-1.7227663394508204,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.24887823602087114,0.012443911801043567,0.05000000000000026,3.0088332281231165e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9891930873481352,0.052626676857471466,-1.9917864799499512,16.685195922851562,104.1209945678711,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,16500.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1431.5444526488948,-4.771814842162982,6721.263887667245,6724.804123457732,6721.263887667245,0.05264444473761862,0.30364938545060766,0.015182469272530386,0.05000000000000026,56.23438195375243,2.8117190976876234,0.05264444473761862,-0.9912906736354894,6318.316222750188
56,-1219.8430304046246,-4.066143434682082,6553.369406991923,-0.665445968540429,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.31847634688768767,0.015923817344384396,0.05000000000000026,4.2272882098967476e-07,3.400697043412838,0.0,0.0,3.4852170641890312e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.03233519938483,0.05030021816492081,-2.0297322273254395,5.526230573654175,69.10343933105469,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,16800.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
57,-1781.694260891737,-5.938980869639123,6848.076362935756,-2.1389807482595957,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2872643040917987,0.014363215204589939,0.05000000000000026,1.2137952735865757e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9859136709836847,0.05078231170773506,-2.317728042602539,5.311777114868164,103.6522216796875,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,17100.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
58,-1295.507710349523,-4.31835903449841,6763.951970767626,-1.7183587874189357,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2695422987575757,0.013477114937878782,0.05000000000000026,2.4707947096215404e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9889216722614481,0.052219171077013016,-2.080846071243286,4.664082169532776,124.64895629882812,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,17400.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
59,-1220.8677284861542,-4.069559094953847,6554.051085345853,-0.6688543603100793,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.30884560589539056,0.015442280294769531,0.05000000000000026,4.812655553949585e-07,3.4007042533782164,0.0,0.0,3.52126689108222e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0325020009741657,0.05232168734073639,-2.081798791885376,4.772678375244141,90.14425659179688,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,17700.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
60,-1780.7197105815942,-5.935732368605314,6847.426660459192,-2.1357322358767594,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2812833023773868,0.014064165118869355,0.05000000000000026,1.3272855465601777e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9856735627896647,0.0557958260178566,-2.583177328109741,3.841881275177002,84.8262939453125,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,18000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1430.0533386523996,-4.766844462174666,6720.269424458904,6724.804123457732,6720.269424458904,0.06743243246312959,0.32917163665339255,0.016458581832669628,0.05000000000000026,50.995373534250085,2.549768676712504,0.06743243246312959,-0.9888441968606319,6318.316222750188
61,-1779.7581998910919,-5.932527332970306,6846.785652918404,-2.1325271981728213,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.28638484546752374,0.014319242273376194,0.05000000000000026,1.3479748672054525e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9856567060944688,0.058760255575180054,-1.8945757150650024,5.335295915603638,80.22291564941406,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,18300.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
62,-1294.8515451747046,-4.316171817249015,6763.514529977036,-1.7161715834659916,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.30345101281795533,0.015172550640897755,0.05000000000000026,2.3378301943216077e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9891408652191949,0.05940024182200432,-1.7283697128295898,3.974063992500305,119.29179382324219,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,18600.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
63,-1220.9608996747052,-4.069869665582351,6554.11259291757,-0.6691618981686515,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.32244922671482973,0.01612246133574149,0.05000000000000026,3.521043505697731e-07,3.4007074153093595,0.0,0.0,3.537076546798168e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0325748824102168,0.05955011025071144,-1.9697500467300415,3.865282893180847,92.98370361328125,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,18900.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
64,-1220.5665995545276,-4.068555331848425,6553.850789734353,-0.6678528822525732,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3189647520040697,0.015948237600203495,0.05000000000000026,3.3001189420525256e-07,3.400702119583957,0.0,0.0,3.5105979197844403e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.032452725246662,0.05812377482652664,-1.774062991142273,4.261240839958191,65.5012435913086,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,19200.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
65,-1779.9196233341527,-5.933065411113843,6846.893263154209,-2.1330652493518736,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2821751309513071,0.014108756547565366,0.05000000000000026,1.6176197757547933e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9854333401481511,0.0614369735121727,-2.6328842639923096,5.681994915008545,130.5868377685547,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,19500.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1434.6600089557053,-4.782200029852351,6723.339671782037,6724.804123457732,6723.339671782037,0.02177686738245525,0.3158757721135154,0.015793788605675776,0.05000000000000026,44.127715965204665,2.2063857982602326,0.02177686738245525,-0.9963973056193156,6318.316222750188
66,-1303.452428140242,-4.34484142713414,6769.248469569633,-1.7448412814289707,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3289463483038096,0.01644731741519048,0.05000000000000026,1.457051646278314e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9888540369575335,0.06474816799163818,-2.000791549682617,6.1170783042907715,99.55268096923828,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,19800.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
67,-1781.8663521994088,-5.939554507331363,6848.191061618547,-2.139554241673552,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2738827680796884,0.013694138403984427,0.05000000000000026,2.6565781336881595e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9853648403142811,0.06599947810173035,-2.0675487518310547,4.568930149078369,68.27348327636719,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
68,-1303.3185842639393,-4.344395280879798,6769.159234409905,-1.7443951056303406,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.32772088107038894,0.01638604405351946,0.05000000000000026,1.7524946068937064e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9888862499977671,0.06865692883729935,-1.9110348224639893,4.051969528198242,99.74961853027344,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
69,-1223.2617771716602,-4.077539257238867,6555.647419165359,-0.6768360294076005,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.30781893311974007,0.015390946655987002,0.05000000000000026,2.5536807929964575e-07,3.4007029724631863,0.0,0.0,3.514862315931616e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0324724297640242,0.06956975907087326,-2.003873348236084,4.204424500465393,93.410888671875,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
70,-1781.5591754485326,-5.938530584828442,6847.986266749963,-2.138530267330601,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.26622440742876247,0.013311220371438125,0.05000000000000026,3.174978408822672e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9852232492417533,0.07061926275491714,-1.9988338947296143,5.657989740371704,74.65457916259766,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1436.8112287042459,-4.789370762347487,6724.774386396107,6724.804123457732,6724.774386396107,0.0004421996697517613,0.3030981059192639,0.0151549052959632,0.05000000000000026,43.36401374683722,2.16820068734186,0.0004421996697517613,-0.9999268439194042,6318.316222750188
71,-1303.69570592008,-4.345652353066933,6769.410644886309,-1.7456521580123339,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.34282866393893136,0.017141433196946568,0.05000000000000026,1.95054602373444e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9886213201525827,0.06972282379865646,-2.1571133136749268,4.698961973190308,90.55705261230469,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
72,-1224.037378274756,-4.080124594249187,6556.166561767805,-0.6794317424198208,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.28759808928115993,0.014379904464058018,0.05000000000000026,2.729779136037556e-07,3.4006925788514493,0.0,0.0,3.462894257246052e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.032231479599513,0.0654066801071167,-1.867419719696045,5.0080461502075195,128.57965087890625,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
73,-1782.2718713018778,-5.940906237672926,6848.461403582077,-2.140905951491201,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2367828997906346,0.011839144989531739,0.05000000000000026,2.8618172583061713e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9853765203595343,0.06115192174911499,-1.790604591369629,4.81670880317688,119.81278228759766,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
74,-1225.636447247346,-4.085454824157821,6557.229201356714,-0.6847449403643764,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2564311481290826,0.012821557406454126,0.05000000000000026,2.866427201700355e-07,3.4007095971507186,0.0,0.0,3.5479857535930917e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0326250781773458,0.05733839049935341,-1.8827768564224243,4.799144864082336,96.12118530273438,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
75,-1304.9212583128112,-4.349737527709371,6770.227672414672,-1.7497372956541608,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3662441085925278,0.01831220542962641,0.05000000000000026,2.32055209293905e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9885677405487228,0.058101605623960495,-2.5657804012298584,3.50713574886322,101.30586242675781,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1438.0995494479657,-4.793665164826552,6725.633150185257,6724.804123457732,6725.633150185257,-0.012327894051713958,0.2837466181037506,0.014187330905187525,0.05000000000000026,47.06007064883857,2.353003532441929,-0.012327894051713958,-1.0020394868483962,6318.316222750188
76,-1305.47099907347,-4.351569996911567,6770.594174799559,-1.7515698075786004,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3897202103816311,0.019486010519081567,0.05000000000000026,1.8933297416532008e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9886115914716097,0.06527311354875565,-2.429656744003296,5.394256234169006,107.46820068359375,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
77,-1785.2044591790047,-5.9506815305966825,6850.416420819655,-2.1506810376790613,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.24496535247519072,0.012248267623759522,0.05000000000000026,4.92917619011134e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9852608953650605,0.06784163415431976,-2.066868782043457,6.908888101577759,56.6799201965332,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
78,-1229.3789188483026,-4.097929729494342,6559.7265975517585,-0.6972319213396125,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.20847223273293566,0.010423611636646781,0.05000000000000026,2.3717451509842763e-07,3.400697570980216,0.0,0.0,3.487854901081044e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.032347433751757,0.06910178810358047,-2.1273140907287598,3.8065104484558105,97.70040893554688,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
79,-1305.156030733738,-4.350520102445793,6770.38414929846,-1.7505196800731115,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.37565196079255364,0.018782598039627684,0.05000000000000026,4.2237268475052936e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9884763905559805,0.07020804286003113,-2.1410629749298096,8.048973798751831,103.88218688964844,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
80,-1229.2543104427662,-4.097514368142554,6559.643143344693,-0.6968146503042951,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2035810915414354,0.01017905457707177,0.05000000000000026,2.5440550579670115e-07,3.4006994634327508,0.0,0.0,3.497317163754014e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.032391281992632,0.07110556215047836,-2.2533278465270996,5.5106260776519775,103.1428451538086,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1441.0140316955149,-4.803380105651716,6727.575889571461,6724.804123457732,6727.575889571461,-0.041217053505840144,0.2894307147189201,0.014471535735946013,0.05000000000000026,40.468153590710806,2.0234076795355374,-0.041217053505840144,-1.006818815784932,6318.316222750188
81,-1786.0077226147648,-5.95335907538255,6850.951914630214,-2.15335850673188,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.27122947136063014,0.013561473568031508,0.05000000000000026,5.686506711044037e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9851615728494716,0.07843685150146484,-2.179166793823242,5.5252145528793335,122.67012023925781,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
82,-1784.8636210840928,-5.949545403613643,6850.18915497508,-2.1495447084561965,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2664822799290652,0.013324113996453264,0.05000000000000026,6.951574472583356e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9851963017965987,0.07997827231884003,-1.8545804023742676,4.724292039871216,106.43993377685547,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
