time_min,F1,X1,T1,T200,baseline_X2,baseline_P2,sac_X2,sac_P2,baseline_P100,baseline_F200,sac_P100,sac_F200,baseline_economic_cost,sac_economic_cost,baseline_cumulative_economic_cost,sac_cumulative_economic_cost,baseline_w_est_1,baseline_w_est_2,sac_w_est_1,sac_w_est_2,sac_residual_P100_normalized,sac_residual_F200_normalized
5.483333333333333,10.07421875,5.0,40.0,25.0,28.972271489895085,53.58489292690543,28.872401355595567,53.563351034556895,223.97884559191712,215.33421984243213,223.52302453077172,215.20807287508498,6460.6149273310575,6456.377690712872,2121355.6345670307,2117545.053259331,-9.080098411313014e-05,1.0429578606695963e-06,-9.066720676969017e-05,1.0423141295579409e-06,-0.026344418807197695,-0.0012188639920300767
5.5,10.07421875,5.0,40.0,25.0,28.97220703656685,53.58512068617593,28.872339966687708,53.563564558686984,223.98042579535408,215.3363481241357,223.5245487860576,215.21019499497774,6460.637198777673,6456.399713991524,2127816.2717658086,2124001.4529733225,-9.080091699098663e-05,1.0429694860953739e-06,-9.066735072102761e-05,1.0423238312016213e-06,-0.02634446774062031,-0.0012188634621239072
5.516666666666667,10.07421875,5.0,40.0,25.0,28.97214340031314,53.585348437753964,28.872279381987255,53.56377807854075,223.98195986203453,215.33847467519863,223.5260269905661,215.2123153867997,6460.658330071179,6456.420599494757,2134276.93009588,2130457.873572817,-9.080085236371361e-05,1.0429805206019536e-06,-9.066748424988123e-05,1.042332945592832e-06,-0.026344516665761663,-0.0012188629318270377
5.533333333333333,10.07421875,5.0,40.0,25.0,28.97208053796152,53.58557617444335,28.872219558924993,53.56399158699837,223.98345029865362,215.34059952040118,223.52746203155496,215.2144340554089,6460.678383719778,6456.440418758304,2140737.6084795995,2136914.3139915755,-9.080079008737607e-05,1.0429909986293772e-06,-9.066760793335951e-05,1.042341507717628e-06,-0.026344561780535725,-0.001218862599155569
5.55,10.07421875,5.0,40.0,25.0,28.972018408707477,53.585803889447405,28.872160456757165,53.56420507724614,223.98489947437497,215.34272268320672,223.52885570077848,215.21655105387487,6460.69741880178,6456.459217107228,2147198.3058984014,2143370.773208683,-9.080073002554113e-05,1.0430009527474315e-06,-9.066772229259504e-05,1.0423495493831859e-06,-0.02634460878774451,-0.0012188621670709842
5.566666666666666,10.07421875,5.0,40.0,25.0,28.971956973984472,53.586031576347075,28.87210203750052,53.56441854293952,223.9863096283778,215.34484418583406,223.5302108122787,215.21866641421238,6460.7154911538,6456.477064058128,2153659.021389555,2149827.250272741,-9.080067204907757e-05,1.0430104137380912e-06,-9.066782784472415e-05,1.0423571019499814e-06,-0.02634465198434844,-0.0012188615365603937
5.583333333333333,10.07421875,5.0,40.0,25.0,28.971896197341138,53.58625922908018,28.87204426492093,53.5646319780296,223.98768287699,215.3469640493258,223.53152909533625,215.2207801276833,6460.732653548674,6456.494003124334,2160119.7540431037,2156283.7442758656,-9.08006160359277e-05,1.043019410723491e-06,-9.066792506187133e-05,1.042364194109427e-06,-0.0263446951721695,-0.0012188610046469691
5.6,10.07421875,5.0,40.0,25.0,28.971836044325205,53.586486841921825,28.87198710460166,53.56484537677449,223.9890212204295,215.34908229361284,223.53281236105414,215.22289221413746,6460.748955863566,6456.510079672883,2166580.502998967,2162740.2543555386,-9.080056187085422e-05,1.043027971209106e-06,-9.066801438389862e-05,1.0423708527182032e-06,-0.026344740252131606,-0.001218860571327298
5.616666666666666,10.07421875,5.0,40.0,25.0,28.971776482373798,53.586714409465905,28.87193052471464,53.56505873387274,223.99032654917607,215.35119893757528,223.53406326513428,215.2250027121783,6460.764445238868,6456.525359059652,2173041.267444206,2169196.7797145983,-9.080050944516697e-05,1.0430361210419883e-06,-9.066809625875488e-05,1.0423771046879882e-06,-0.026344779620169022,-0.00121886003857828
5.633333333333333,10.07421875,5.0,40.0,25.0,28.971717480709763,53.58694192660761,28.871874494322796,53.56527204417032,223.9916006499933,215.3533139991001,223.535282633395,215.22711163964544,6460.779166228404,6456.539862934703,2179502.0466104345,2175653.319577533,-9.08004586564194e-05,1.0430438848191714e-06,-9.066817106944201e-05,1.042382973482483e-06,-0.026344822781109667,-0.0012188594063899491
