episode,return,return_per_step,economic_cost_mean,economic_reward_mean,projection_penalty_mean,mapping_penalty_mean,feasible_action_mapping_rate,move_penalty_mean,safety_penalty_mean,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_rpi_area_change_percent,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
89,-1809.7980751566724,-0.9048990375783362,6391.485835305545,-0.9045939769159532,0.0,0.0002997787742427167,0.867,5.281888142172784e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08872914625850571,0.020813418552279472,-1.9177900552749634,1.9163737893104553,60.25288772583008,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
90,-1788.3136564970805,-0.8941568282485403,6389.299963060857,-0.8936646156924621,0.0,0.0004883930711952896,0.933,3.819484882442708e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09483140264191274,0.023792242631316185,-2.0546767711639404,13.428918838500977,61.72963333129883,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1778.4404746222633,-0.8892202373111319,6388.401727753524,6388.034197447298,6388.401727753524,-0.005753417950913082,nan,6389.039849542907
91,-1686.4510236026179,-0.8432255118013089,6379.093274621287,-0.8426311734947153,0.0,0.0005886485796911677,0.8915,5.689726902156658e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10441369927178239,0.023040546104311943,-1.6734058856964111,13.110336303710938,61.16739273071289,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
92,-1763.5137634819039,-0.8817568817409519,6386.800858552031,-0.8811690931483819,0.0,0.0005837746426548318,0.945,4.013949915737652e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11039482531873361,0.02171436883509159,-1.9729154109954834,31.806157112121582,60.73509216308594,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
93,-1830.6738394265556,-0.9153369197132778,6393.567223886716,-0.9150009198218161,0.0,0.0003319511464283891,0.842,4.048745035214702e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08427553105906573,0.02376997098326683,-1.5289106369018555,23.547396659851074,61.60335159301758,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
94,-1813.3751819556412,-0.9066875909778206,6391.79708753242,-0.9061502380503852,0.0,0.0005343949748928937,0.948,2.9579525438307494e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11526791315091259,0.0258405189961195,-1.5825743675231934,20.115979194641113,60.900787353515625,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
95,-1819.3542077363995,-0.9096771038681998,6392.43554741087,-0.9093425374425159,0.0,0.0003302597633932278,0.917,4.306662289226016e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07799793350395423,0.02844000607728958,-2.307896614074707,40.420204162597656,61.322242736816406,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1775.4410806223107,-0.8877205403111553,6388.046435423024,6388.034197447298,6388.046435423024,-0.00019157655310672096,nan,6389.039849542907
96,-1810.0324985307627,-0.9050162492653814,6391.447605631541,-0.9044028285459781,0.0,0.0006102286377300562,0.9635,3.1920816725259002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09997951302344339,0.023581506684422493,-1.8751318454742432,9.652737140655518,61.361759185791016,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
97,-1743.8532252052821,-0.871926612602641,6384.8759864651065,-0.8715447327137277,0.0,0.00037690022292342397,0.9,4.979665987633367e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08882841126100355,0.024285972118377686,-2.1321589946746826,1.5481740832328796,63.143035888671875,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
98,-1847.9737585776702,-0.923986879288835,6395.271037298927,-0.92351998688283,0.0,0.00046267320916051885,0.89,4.219196845859261e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08387047654112274,0.024328531697392464,-1.931684970855713,1.1741902828216553,61.790306091308594,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
99,-1765.7221904312466,-0.8828610952156233,6387.020172182817,-0.8822656613022939,0.0,0.000593385393144182,0.9645,2.0485201848609246e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09233531818297178,0.020784400403499603,-1.6406090259552002,1.246656596660614,61.699588775634766,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
100,-1761.0634154106954,-0.8805317077053477,6386.555879488873,-0.879944197832673,0.0,0.0005857031987361345,0.9755,1.8066739419589699e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09118962765879951,0.024423541501164436,-1.915810465812683,8.82787799835205,62.039817810058594,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1775.2474862074966,-0.8876237431037483,6388.036996499231,6388.034197447298,6388.036996499231,-4.381710940188122e-05,nan,6389.039849542907
101,-1793.5646262674816,-0.8967823131337408,6389.7974720044585,-0.8961521604104423,0.0,0.0006288196818345652,0.969,1.333041464587374e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08533260930989604,0.0228105615824461,-2.017324447631836,1.2124881148338318,62.342735290527344,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
102,-1815.2043619201056,-0.9076021809600529,6391.9820448927885,-0.9070750248521762,0.0,0.0005242113971092284,0.9465,2.9447107657701087e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1199247419319086,0.02270788699388504,-2.098008155822754,23.45111083984375,60.45096969604492,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
103,-1866.893428022501,-0.9334467140112505,6397.131183869358,-0.9328207197349567,0.0,0.0006209558861520194,0.9305,5.038390143266925e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07679276953566776,0.02101713977754116,-2.0794429779052734,2.074864625930786,60.456687927246094,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
104,-1802.6048004745942,-0.9013024002372971,6390.685461327842,-0.9005921070274264,0.0,0.0007085212462448723,0.9675,1.7719636239407535e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08229065502411315,0.023221533745527267,-2.1371047496795654,29.89580535888672,60.784873962402344,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
105,-1746.5046045238446,-0.8732523022619223,6385.103000127467,-0.8726798010255682,0.0,0.0005658440960088191,0.958,6.6571403455989526e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08928617374397661,0.025082748383283615,-1.9616174697875977,20.647829055786133,61.29787826538086,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1775.4078113416647,-0.8877039056708322,6388.037020910167,6388.034197447298,6388.037020910167,-4.419924473908351e-05,nan,6389.039849542907
106,-1807.0539101340628,-0.9035269550670314,6391.1501388443,-0.9029154946096548,0.0,0.0006044400465069731,0.936,7.020410870912713e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09985451650213091,0.026138130575418472,-2.2281956672668457,21.10589599609375,61.386634826660156,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
107,-1738.7782521060487,-0.8693891260530243,6384.295809153795,-0.8686438461571372,0.0,0.0007434167152211509,0.97,1.863180665585879e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10203190838973891,0.025298086926341057,-1.6691302061080933,28.2135009765625,60.241943359375,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
108,-1803.7541017316926,-0.9018770508658462,6390.701988244963,-0.9006747416130304,0.0,0.0012008932988307758,0.9825,1.4159539839350368e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07566469664754197,0.0302906334400177,-2.783050060272217,27.403803825378418,60.96772766113281,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
109,-1759.0149177369537,-0.8795074588684769,6386.260284879538,-0.8784662247859273,0.0,0.0010403207115333483,0.9875,9.133710159498829e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10902177941179166,0.028309203684329987,-1.754705786705017,34.67770195007324,61.472469329833984,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
110,-1821.4778373862803,-0.9107389186931402,6392.511389737814,-0.9097217490772037,0.0,0.0010155655699489474,0.978,1.604045985914444e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08616105147465317,0.028702542185783386,-1.852115511894226,20.61956787109375,61.349613189697266,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1776.2599272614843,-0.8881299636307421,6388.034554758361,6388.034197447298,6388.034554758361,-5.5934431846993625e-06,nan,6389.039849542907
111,-1765.2037145999066,-0.8826018572999533,6386.864474700432,-0.8814871738903577,0.0,0.0011141347884447892,0.9925,5.4862115023577e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10541288899885513,0.029597925022244453,-2.0716841220855713,20.811180114746094,59.08805465698242,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
112,-1803.5978997140128,-0.9017989498570064,6390.717883373597,-0.9007542172561748,0.0,0.0010428961548671228,0.9635,1.8364459617227796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08973198098273362,0.03221055492758751,-2.4853734970092773,1.0776059031486511,59.49449157714844,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
113,-1791.5664053815838,-0.8957832026907919,6389.469026547243,-0.8945099331244593,0.0,0.0012721274651873522,0.985,1.1421011473729788e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09600145996152805,0.032380808144807816,-2.0668203830718994,17.111735343933105,59.74058532714844,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
114,-1790.9387420562798,-0.89546937102814,6389.427788270897,-0.8943037417427134,0.0,0.0011631677169401397,0.962,2.46156848810291e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09370293214441025,0.02938057668507099,-1.6573458909988403,50.89751434326172,59.5614013671875,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
115,-1785.6670186451693,-0.8928335093225847,6388.907833107096,-0.8917039659237612,0.0,0.0011290208459287293,0.9905,5.225528941531059e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10086775776329675,0.029672008007764816,-1.9785473346710205,9.7753586769104,60.0227165222168,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1776.4858491076156,-0.8882429245538078,6388.03593938567,6388.034197447298,6388.03593938567,-2.7268770301860997e-05,nan,6389.039849542907
116,-1792.5578529002912,-0.8962789264501456,6389.5926655054045,-0.895128127915201,0.0,0.0011478311651297222,0.9505,2.9673698155017413e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891387597723582,0.032471951097249985,-2.058084487915039,1.2329408526420593,58.58122634887695,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
117,-1809.2381121608732,-0.9046190560804366,6391.296833374068,-0.9036489672585586,0.0,0.0009671153785118262,0.9385,2.9734433659055056e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09047377758314927,0.030233561992645264,-2.2414369583129883,14.120886325836182,58.714969635009766,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
118,-1831.335877945599,-0.9156679389727994,6393.506410978032,-0.9146968552784136,0.0,0.0009696822464471973,0.9475,1.4014479403759879e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845021015094402,0.030733278021216393,-2.0971431732177734,12.568773746490479,58.02215576171875,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
119,-1816.1465590355742,-0.9080732795177872,6391.975113738409,-0.9070403690802855,0.0,0.0010313163755450061,0.9735,1.5940619613689922e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888537830371718,0.03258158266544342,-1.5411407947540283,1.2183641195297241,59.94697952270508,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
120,-1745.6765782370712,-0.8728382891185356,6384.916328743636,-0.8717464441063583,0.0,0.0010896138041959801,0.9665,2.231207981429362e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09164190382407648,0.03212064504623413,-2.4718964099884033,22.52357769012451,57.24794006347656,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1776.7207374234476,-0.8883603687117237,6388.034197447298,6388.034197447298,6388.034197447298,0.0,nan,6389.039849542907
121,-1830.825878776303,-0.9154129393881515,6393.436334053131,-0.9143464706538585,0.0,0.0010643734004319339,0.9595,2.0953338584875656e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09875962037289736,0.028431463986635208,-2.0725338459014893,1.6207978129386902,59.5218620300293,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
122,-1783.045393340055,-0.8915226966700275,6388.6277562165205,-0.8903035814708569,0.0,0.0012182133953270212,0.988,9.01803841864308e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09642352840655943,0.029996637254953384,-1.6096633672714233,1.2242241501808167,58.71580123901367,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
123,-1758.1712675441274,-0.8790856337720637,6386.167030925724,-0.8779999550168686,0.0,0.001085389079168062,0.9965,2.8967602545586367e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09834073814614061,0.03159906342625618,-2.0321733951568604,1.1424117684364319,60.278343200683594,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
124,-1825.7318673577106,-0.9128659336788553,6392.904502046613,-0.911687310621286,0.0,0.0011777139436929126,0.9935,9.091138751422625e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08698962507011489,0.03134187310934067,-2.085033893585205,41.51301956176758,58.323280334472656,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
125,-1766.1760274615526,-0.8830880137307763,6386.977284405463,-0.882051222415608,0.0,0.0010342762687879745,0.968,2.515046378786478e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09540783036511837,0.029956035315990448,-2.3732974529266357,5.619090557098389,58.261322021484375,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1776.800627304902,-0.8884003136524511,6388.032731335493,6388.034197447298,6388.032731335493,2.295090726640698e-05,nan,6389.039849542907
126,-1801.0755849903655,-0.9005377924951827,6390.456246599204,-0.899446033384273,0.0,0.0010891767741566102,0.9665,2.582336751781837e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08328804412736728,0.02624119631946087,-2.0109875202178955,20.28245735168457,57.89390563964844,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
127,-1799.8617223524545,-0.8999308611762272,6390.36192578918,-0.8989744293341654,0.0,0.0009534205648638438,0.946,3.0112771999702604e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08178839058748917,0.028581196442246437,-1.6616913080215454,20.955141067504883,59.552345275878906,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
128,-1834.8126586965025,-0.9174063293482513,6393.941413594426,-0.9168718683603102,0.0,0.000533345216759272,0.963,1.115771180382159e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08084705593470073,0.025111284106969833,-1.7962579727172852,21.037577629089355,58.96916580200195,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
129,-1827.206534586645,-0.9136032672933224,6393.152399554416,-0.9129267981603102,0.0,0.0006703568704012359,0.897,6.11226261075621e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08745901475692108,0.020497342571616173,-2.1129977703094482,1.0871427059173584,59.96742248535156,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
130,-1765.6314296136013,-0.8828157148068007,6387.058272597603,-0.882456163376291,0.0,0.00035070398810710136,0.8635,8.847442403665541e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08707590678987374,0.027064526453614235,-1.9223237037658691,1.1342384219169617,60.880035400390625,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1775.8894715004153,-0.8879447357502076,6388.136026759691,6388.034197447298,6388.136026759691,-0.0015940633573018701,nan,6389.039849542907
131,-1804.282916237388,-0.902141458118694,6390.917429817599,-0.9017519494762557,0.0,0.0003835490630306795,0.884,5.959579409310131e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804656618403938,0.02573365718126297,-1.741011381149292,1.0305896401405334,59.35230255126953,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
132,-1757.459147105027,-0.8787295735525135,6386.256485371238,-0.8784472272444362,0.0,0.0002757776075590032,0.871,6.568700520006818e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902687351123979,0.028828047215938568,-1.904495120048523,1.436027705669403,58.69401931762695,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
133,-1797.4346289730227,-0.8987173144865114,6390.255461447088,-0.8984421076236632,0.0,0.0002663479410572226,0.8005,8.85892178978818e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09346149691532873,0.026596147567033768,-2.005282402038574,1.0648109912872314,59.786964416503906,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
